kernel,label,m,rep,eps_m,I_star,regret_robust,regret_plugin_greedy,regret_plugin_exhaustive,diff_robust_minus_plugin,robust_wins,tie,same_protocol
trait_ou,occ_c1,50,66,0.20372590801308837,0.608515293682732,0.0022651238521276262,0.0022651238521276262,0.0022651238521276262,0.0,0,1,1
trait_ou,occ_c1,50,67,0.08105987528050229,0.608515293682732,0.0,0.006941699545954583,0.0022651238521276262,-0.006941699545954583,1,0,0
trait_ou,occ_c1,50,68,0.10793712963750823,0.608515293682732,0.08298146376149251,0.05466318024057182,0.05466318024057182,0.028318283520920695,0,0,0
trait_ou,occ_c1,50,69,0.2387942036692104,0.608515293682732,0.02932458771225155,0.02932458771225155,0.02932458771225155,0.0,0,1,1
trait_ou,occ_c1,50,70,0.16575837044961111,0.608515293682732,0.003758291816139736,0.003758291816139736,0.003758291816139736,0.0,0,1,1
trait_ou,occ_c1,50,71,0.10580830618452125,0.608515293682732,0.0,0.038843890458705954,0.025036040715089247,-0.038843890458705954,1,0,0
trait_ou,occ_c1,50,72,0.10457930917740133,0.608515293682732,0.0,0.025029785781719438,0.025029785781719438,-0.025029785781719438,1,0,0
trait_ou,occ_c1,50,73,0.16763732874058135,0.608515293682732,0.02389685107921702,0.02389685107921702,0.028707051321883115,0.0,0,1,1
trait_ou,occ_c1,50,74,0.13022524065741842,0.608515293682732,0.005040746718149469,0.005040746718149469,0.04531049244243668,0.0,0,1,1
trait_ou,occ_c1,50,75,0.1645995477690399,0.608515293682732,0.030456894065807982,0.0,0.0022651238521276262,0.030456894065807982,0,0,0
trait_ou,occ_c1,50,76,0.08158586329397122,0.608515293682732,0.04104758161464872,0.003758291816139736,0.005040746718149469,0.037289289798508984,0,0,0
trait_ou,occ_c1,50,77,0.13879197554927647,0.608515293682732,0.003758291816139736,0.01189924335848791,0.005040746718149469,-0.008140951542348174,1,0,0
trait_ou,occ_c1,50,78,0.11924659301437607,0.608515293682732,0.008732818429402656,0.008732818429402656,0.008732818429402656,0.0,0,1,1
trait_ou,occ_c1,50,79,0.13131979032277996,0.608515293682732,0.006941699545954583,0.006941699545954583,0.006941699545954583,0.0,0,1,1
trait_ou,occ_c1,50,80,0.10428220886848572,0.608515293682732,0.003758291816139736,0.003758291816139736,0.01189924335848791,0.0,0,1,1
trait_ou,occ_c1,50,81,0.14445115886057897,0.608515293682732,0.0001223529239841037,0.0001223529239841037,0.0001223529239841037,0.0,0,1,1
trait_ou,occ_c1,50,82,0.24229697939053096,0.608515293682732,0.003758291816139736,0.0001223529239841037,0.0001223529239841037,0.0036359388921556324,0,0,0
trait_ou,occ_c1,50,83,0.16943652186946723,0.608515293682732,0.025372987114375856,0.08720181591545517,0.0001223529239841037,-0.061828828801079316,1,0,0
trait_ou,occ_c1,50,84,0.14667361807751733,0.608515293682732,0.04066395320991034,0.04066395320991034,0.022750713844382542,0.0,0,1,1
trait_ou,occ_c1,50,85,0.18881383589459327,0.608515293682732,0.0,0.02389685107921702,0.02389685107921702,-0.02389685107921702,1,0,0
trait_ou,occ_c1,50,86,0.13191928647821277,0.608515293682732,0.005040746718149469,0.005040746718149469,0.007502886872706838,0.0,0,1,1
trait_ou,occ_c1,50,87,0.09256960076546228,0.608515293682732,0.0,0.022750713844382542,0.016368779027633895,-0.022750713844382542,1,0,0
trait_ou,occ_c1,50,88,0.1786863854060245,0.608515293682732,0.029444192449686657,0.02956343944547124,0.02956343944547124,-0.0001192469957845832,1,0,0
trait_ou,occ_c1,50,89,0.13566547290896736,0.608515293682732,0.0022651238521276262,0.0022651238521276262,0.0022651238521276262,0.0,0,1,1
trait_ou,occ_c1,50,90,0.14083303022580423,0.608515293682732,0.021947566690058595,0.0022651238521276262,0.0022651238521276262,0.01968244283793097,0,0,0
trait_ou,occ_c1,50,91,0.10654744072548805,0.608515293682732,0.052089291849447106,0.007502886872706838,0.007502886872706838,0.04458640497674027,0,0,0
trait_ou,occ_c1,50,92,0.13631428060223105,0.608515293682732,0.0,0.0,0.02275071384438243,0.0,0,1,1
trait_ou,occ_c1,50,93,0.16931167680720488,0.608515293682732,0.0001223529239841037,0.003758291816139736,0.0001223529239841037,-0.0036359388921556324,1,0,0
trait_ou,occ_c1,50,94,0.11303113708864881,0.608515293682732,0.025372987114375856,0.005040746718149469,0.005040746718149469,0.020332240396226386,0,0,0
trait_ou,occ_c1,50,95,0.16905152758286135,0.608515293682732,0.046426793776583763,0.03570977249251317,0.046426793776583763,0.010717021284070594,0,0,0
trait_ou,occ_c1,50,96,0.1921343966618842,0.608515293682732,0.07464917560048023,0.0001223529239841037,0.0001223529239841037,0.07452682267649613,0,0,0
trait_ou,occ_c1,50,97,0.08455005942321714,0.608515293682732,0.03174490038398137,0.006941699545954805,0.030454649859044114,0.024803200838026562,0,0,0
trait_ou,occ_c1,50,98,0.12455634423013623,0.608515293682732,0.013149521838083045,0.04226488757989355,0.04226488757989355,-0.029115365741810506,1,0,0
trait_ou,occ_c1,50,99,0.13267846895852875,0.608515293682732,0.01189924335848791,0.005040746718149469,0.008732818429402545,0.006858496640338441,0,0,0
two_scale_ou,mean,25,0,0.17797027233366414,0.5930390313528916,0.05797681323023596,0.05797681323023596,0.05797681323023596,0.0,0,1,1
two_scale_ou,mean,25,1,0.33456802837569016,0.5930390313528916,0.06989927086688896,0.06989927086688896,0.05361140330589176,0.0,0,1,1
two_scale_ou,mean,25,2,0.27054290842488493,0.5930390313528916,0.0732152055313926,0.0732152055313926,0.030526534988497778,0.0,0,1,1
two_scale_ou,mean,25,3,0.24109449450652887,0.5930390313528916,0.06889739965630559,0.039739937748018206,0.06889739965630559,0.029157461908287385,0,0,0
two_scale_ou,mean,25,4,0.2569103489768091,0.5930390313528916,0.002111479944596817,0.16438703371415186,0.10083324444087133,-0.16227555376955505,1,0,0
two_scale_ou,mean,25,5,0.2208737239347341,0.5930390313528916,0.07045330501585922,0.07562635427208586,0.07562635427208586,-0.005173049256226636,1,0,0
two_scale_ou,mean,25,6,0.23363642148308056,0.5930390313528916,0.019386818994429733,0.019386818994429733,0.019386818994429733,0.0,0,1,1
two_scale_ou,mean,25,7,0.2727781172965158,0.5930390313528916,0.0165682501466915,0.0165682501466915,0.0165682501466915,0.0,0,1,1
two_scale_ou,mean,25,8,0.3422987348990585,0.5930390313528916,0.16184288939768354,0.03333102555957157,0.03333102555957157,0.12851186383811197,0,0,0
two_scale_ou,mean,25,9,0.27800675267048347,0.5930390313528916,0.07118669487315832,0.10385115152645186,0.07058336745213756,-0.03266445665329354,1,0,0
two_scale_ou,mean,25,10,0.27274891595066547,0.5930390313528916,0.031837130797505386,0.0995478125004155,0.0995478125004155,-0.06771068170291011,1,0,0
two_scale_ou,mean,25,11,0.20159360005410032,0.5930390313528916,0.08651783716420525,0.08651783716420525,0.08651783716420525,0.0,0,1,1
two_scale_ou,mean,25,12,0.31776962222645466,0.5930390313528916,0.06635282643393414,0.06635282643393414,0.05418586682292437,0.0,0,1,1
two_scale_ou,mean,25,13,0.17785628106353368,0.5930390313528916,0.041472041399945425,1.1102230246251565e-16,1.1102230246251565e-16,0.041472041399945314,0,0,0
two_scale_ou,mean,25,14,0.2585255348450957,0.5930390313528916,0.07534383763075825,0.05686590016642734,0.05686590016642734,0.018477937464330907,0,0,0
two_scale_ou,mean,25,15,0.16992405779679798,0.5930390313528916,0.0165682501466915,0.01789549898750553,0.0165682501466915,-0.0013272488408140326,1,0,0
two_scale_ou,mean,25,16,0.28923163644876587,0.5930390313528916,0.04506122092717013,0.059655877582633576,0.04506122092717013,-0.014594656655463445,1,0,0
two_scale_ou,mean,25,17,0.21601678553528592,0.5930390313528916,0.002111479944596817,0.0028179394613951914,0.0028179394613951914,-0.0007064595167983745,1,0,0
two_scale_ou,mean,25,18,0.3855383993070578,0.5930390313528916,0.05213259951737359,0.009566908682229314,0.009566908682229314,0.042565690835144276,0,0,0
two_scale_ou,mean,25,19,0.2444768486999438,0.5930390313528916,0.07235317334359781,0.04946107887990003,0.04946107887990003,0.022892094463697776,0,0,0
two_scale_ou,mean,25,20,0.2873246744425323,0.5930390313528916,0.06288108773429835,0.09352086495460565,0.09352086495460565,-0.030639777220307307,1,0,0
two_scale_ou,mean,25,21,0.32597765506119725,0.5930390313528916,0.07492767254305699,0.07814058498871279,0.048441132056707414,-0.0032129124456558023,1,0,0
two_scale_ou,mean,25,22,0.19016411934998234,0.5930390313528916,0.07285570859970203,0.07834920354864727,0.07834920354864727,-0.005493494948945243,1,0,0
two_scale_ou,mean,25,23,0.2589182893870736,0.5930390313528916,0.0674816607294475,0.009566908682229203,0.009566908682229203,0.0579147520472183,0,0,0
two_scale_ou,mean,25,24,0.27075036060989605,0.5930390313528916,0.02647378478209572,0.02647378478209572,0.02647378478209572,0.0,0,1,1
two_scale_ou,mean,25,25,0.27570215722983177,0.5930390313528916,0.08828988690065054,0.07390526303762779,0.07390526303762779,0.01438462386302275,0,0,0
two_scale_ou,mean,25,26,0.16392437161851886,0.5930390313528916,0.009566908682229203,0.0,0.030526534988497778,0.009566908682229203,0,0,0
two_scale_ou,mean,25,27,0.21002966073113882,0.5930390313528916,0.0,0.0,0.0,0.0,0,1,1
two_scale_ou,mean,25,28,0.2864616888704561,0.5930390313528916,0.05687848858559019,0.037979309552298335,0.07534383763075836,0.018899179033291857,0,0,0
two_scale_ou,mean,25,29,0.3167389300033336,0.5930390313528916,0.06423357195438906,0.06423357195438906,0.06423357195438906,0.0,0,1,1
two_scale_ou,mean,25,30,0.2578628351436735,0.5930390313528916,0.08796783713806444,0.017203315776228356,0.017203315776228356,0.07076452136183609,0,0,0
two_scale_ou,mean,25,31,0.22270580805552637,0.5930390313528916,0.0,0.0,0.0,0.0,0,1,1
two_scale_ou,mean,25,32,0.196733799869735,0.5930390313528916,0.05687848858559019,0.08202381045299634,0.08202381045299634,-0.025145321867406145,1,0,0
two_scale_ou,mean,25,33,0.265536249035513,0.5930390313528916,0.0028179394613951914,0.0028179394613951914,0.0028179394613951914,0.0,0,1,1
two_scale_ou,mean,25,34,0.2277412074521935,0.5930390313528916,0.06914389835373258,0.047823947722469784,0.047823947722469784,0.021319950631262796,0,0,0
two_scale_ou,mean,25,35,0.2534681255034311,0.5930390313528916,0.06288108773429835,0.06288108773429835,0.019571626248462648,0.0,0,1,1
two_scale_ou,mean,25,36,0.30795790467202766,0.5930390313528916,0.1007669907626283,0.09867128806548453,0.09867128806548453,0.0020957026971437642,0,0,0
two_scale_ou,mean,25,37,0.3249022336086147,0.5930390313528916,0.12105036640197742,0.18781707427699346,0.18781707427699346,-0.06676670787501604,1,0,0
two_scale_ou,mean,25,38,0.19907115929422325,0.5930390313528916,0.05213259951737359,0.07927772345112383,0.1245100754031997,-0.027145123933750237,1,0,0
two_scale_ou,mean,25,39,0.32231597306390736,0.5930390313528916,0.05092728916845701,0.05092728916845701,0.12105036640197736,0.0,0,1,1
two_scale_ou,mean,25,40,0.25196633673651864,0.5930390313528916,0.04944314665401184,0.04944314665401184,0.04944314665401184,0.0,0,1,1
two_scale_ou,mean,25,41,0.27871972689559205,0.5930390313528916,0.07234422101037863,0.022025178995253025,0.02852065362322509,0.050319042015125603,0,0,0
two_scale_ou,mean,25,42,0.19537373955731085,0.5930390313528916,0.13442033412933546,0.056372929310669506,0.04289506452783043,0.07804740481866596,0,0,0
two_scale_ou,mean,25,43,0.2322496168920249,0.5930390313528916,0.07058336745213756,0.07058336745213756,0.07058336745213756,0.0,0,1,1
two_scale_ou,mean,25,44,0.2487275857333851,0.5930390313528916,0.017018680981405798,0.065145335586144,0.065145335586144,-0.048126654604738195,1,0,0
two_scale_ou,mean,25,45,0.20461452855000406,0.5930390313528916,0.09698806060069842,0.09698806060069842,0.08284853163834183,0.0,0,1,1
two_scale_ou,mean,25,46,0.2699413772589251,0.5930390313528916,0.07390526303762779,0.057789184227538426,0.03658881114357648,0.016116078810089363,0,0,0
two_scale_ou,mean,25,47,0.20374241295137852,0.5930390313528916,0.049227329725104796,0.039739937748018206,0.039739937748018206,0.00948739197708659,0,0,0
two_scale_ou,mean,25,48,0.2583375614023808,0.5930390313528916,0.0757848335843101,0.07571589632539011,0.09871327783275158,6.89372589199877e-05,0,0,0
two_scale_ou,mean,25,49,0.23127110487815566,0.5930390313528916,0.1007669907626283,0.08891111300246823,0.08891111300246823,0.01185587776016006,0,0,0
two_scale_ou,mean,25,50,0.2334996631564279,0.5930390313528916,0.07390526303762779,0.07390526303762779,0.07390526303762779,0.0,0,1,1
two_scale_ou,mean,25,51,0.25751386950671484,0.5930390313528916,0.05797681323023596,0.05797681323023596,0.05797681323023596,0.0,0,1,1
two_scale_ou,mean,25,52,0.32845855805348867,0.5930390313528916,0.12390257989437425,0.12390257989437425,0.12390257989437425,0.0,0,1,1
two_scale_ou,mean,25,53,0.24651038214636162,0.5930390313528916,0.08684244197433044,0.08684244197433044,0.12989572105667557,0.0,0,1,1
two_scale_ou,mean,25,54,0.24337217227778418,0.5930390313528916,0.022942476602562434,0.03886465532602468,0.054661212213394816,-0.015922178723462244,1,0,0
two_scale_ou,mean,25,55,0.27687421386153305,0.5930390313528916,0.07261049608456094,0.0,0.02647378478209572,0.07261049608456094,0,0,0
two_scale_ou,mean,25,56,0.22350666813449027,0.5930390313528916,0.017895498987505642,0.05021901237831994,0.06595072217197273,-0.032323513390814296,1,0,0
two_scale_ou,mean,25,57,0.18680804831323394,0.5930390313528916,0.06195491201566461,0.06195491201566461,0.036588811143576594,0.0,0,1,1
two_scale_ou,mean,25,58,0.2997621069193955,0.5930390313528916,0.039739937748018206,0.05949140559772603,0.08749110168518637,-0.019751467849707827,1,0,0
two_scale_ou,mean,25,59,0.21620520447142788,0.5930390313528916,0.002111479944596817,0.002111479944596817,0.002111479944596817,0.0,0,1,1
two_scale_ou,mean,25,60,0.23756449755881032,0.5930390313528916,0.03973993774801832,0.08668234423157595,0.10930067113853253,-0.04694240648355763,1,0,0
two_scale_ou,mean,25,61,0.18533001182454484,0.5930390313528916,0.06969385382473214,0.09184932520505651,0.06969385382473214,-0.022155471380324365,1,0,0
two_scale_ou,mean,25,62,0.22514918206258683,0.5930390313528916,0.08877744019469469,0.04510861128322596,0.04510861128322596,0.04366882891146873,0,0,0
two_scale_ou,mean,25,63,0.26846768309429675,0.5930390313528916,0.07093945678605496,0.1065710571170857,0.1065710571170857,-0.035631600331030744,1,0,0
two_scale_ou,mean,25,64,0.29169998173464634,0.5930390313528916,0.038273249899416495,0.022025178995253025,0.022025178995253025,0.01624807090416347,0,0,0
two_scale_ou,mean,25,65,0.32399688699630097,0.5930390313528916,0.07235317334359781,0.07235317334359781,0.07235317334359781,0.0,0,1,1
two_scale_ou,mean,25,66,0.15885886037700242,0.5930390313528916,0.060480606447501195,0.05418586682292437,0.05418586682292437,0.006294739624576828,0,0,0
two_scale_ou,mean,25,67,0.2821694500524465,0.5930390313528916,0.034351538607673926,0.06863048696691398,0.06863048696691398,-0.03427894835924006,1,0,0
two_scale_ou,mean,25,68,0.21764792517610104,0.5930390313528916,0.06541809896571649,0.07814058498871279,0.07814058498871279,-0.012722486022996304,1,0,0
two_scale_ou,mean,25,69,0.36790582776303915,0.5930390313528916,0.06914389835373258,0.022025178995253136,0.0388646553260249,0.047118719358479444,0,0,0
two_scale_ou,mean,25,70,0.36655594350706966,0.5930390313528916,0.07214165201119949,0.12266661240413756,0.0681137139554222,-0.05052496039293808,1,0,0
two_scale_ou,mean,25,71,0.2694172300263826,0.5930390313528916,0.06994161221484463,0.06994161221484463,0.06994161221484463,0.0,0,1,1
two_scale_ou,mean,25,72,0.31807978038409823,0.5930390313528916,0.0,0.11309420953817162,0.11309420953817162,-0.11309420953817162,1,0,0
two_scale_ou,mean,25,73,0.3136992287044836,0.5930390313528916,0.08320040800717143,0.08320040800717143,0.12061132754134762,0.0,0,1,1
two_scale_ou,mean,25,74,0.23094059548346046,0.5930390313528916,0.049227329725104796,0.1161281465930255,0.10582639513995545,-0.06690081686792071,1,0,0
two_scale_ou,mean,25,75,0.21742312653633272,0.5930390313528916,0.04298936291368072,0.04298936291368072,0.04298936291368072,0.0,0,1,1
two_scale_ou,mean,25,76,0.23784298889008793,0.5930390313528916,0.08202381045299634,0.09032854135189772,0.09032854135189772,-0.00830473089890138,1,0,0
two_scale_ou,mean,25,77,0.2371123889938342,0.5930390313528916,0.04946107887990003,0.07804931459395636,0.07804931459395636,-0.02858823571405633,1,0,0
two_scale_ou,mean,25,78,0.16961858382362843,0.5930390313528916,0.048441132056707414,0.048441132056707414,0.0,0.0,0,1,1
two_scale_ou,mean,25,79,0.2897264505702759,0.5930390313528916,0.07045330501585922,0.07927772345112383,0.07927772345112383,-0.008824418435264603,1,0,0
two_scale_ou,mean,25,80,0.37774256306825793,0.5930390313528916,0.04580620978460359,0.08550877913985777,0.08550877913985777,-0.03970256935525418,1,0,0
two_scale_ou,mean,25,81,0.2213617357643208,0.5930390313528916,0.05213259951737359,0.017895498987505642,0.017895498987505642,0.03423710052986795,0,0,0
two_scale_ou,mean,25,82,0.23002071077934952,0.5930390313528916,0.05949140559772603,0.05949140559772603,0.05949140559772603,0.0,0,1,1
two_scale_ou,mean,25,83,0.22187936315795137,0.5930390313528916,0.021340603933221014,0.017203315776228245,0.017203315776228245,0.004137288156992769,0,0,0
two_scale_ou,mean,25,84,0.25976875687803747,0.5930390313528916,0.06288108773429835,0.06288108773429835,0.06288108773429835,0.0,0,1,1
two_scale_ou,mean,25,85,0.3201903477423307,0.5930390313528916,0.05418586682292437,0.042899861968139774,0.042899861968139774,0.011286004854784593,0,0,0
two_scale_ou,mean,25,86,0.2192825720698402,0.5930390313528916,0.017203315776228245,0.04403403982616805,0.04403403982616805,-0.026830724049939803,1,0,0
two_scale_ou,mean,25,87,0.21753419878328434,0.5930390313528916,0.09054149372520948,0.07240922300135877,0.07240922300135877,0.018132270723850707,0,0,0
two_scale_ou,mean,25,88,0.18744563798135,0.5930390313528916,0.11236785848658576,0.0,0.03333102555957157,0.11236785848658576,0,0,0
two_scale_ou,mean,25,89,0.24524096344903423,0.5930390313528916,0.08284853163834172,0.10885239292811832,0.08284853163834172,-0.02600386128977661,1,0,0
two_scale_ou,mean,25,90,0.33173651070057836,0.5930390313528916,0.05462099458009806,0.09251262279494255,0.09251262279494255,-0.037891628214844486,1,0,0
two_scale_ou,mean,25,91,0.2027285373867002,0.5930390313528916,0.05092728916845701,0.01789549898750553,0.01789549898750553,0.03303179018095148,0,0,0
two_scale_ou,mean,25,92,0.16064465560691948,0.5930390313528916,0.022942476602562434,0.022942476602562434,0.022942476602562434,0.0,0,1,1
two_scale_ou,mean,25,93,0.15339148650158263,0.5930390313528916,0.038273249899416495,0.03337184903328194,0.038273249899416495,0.004901400866134553,0,0,0
two_scale_ou,mean,25,94,0.25345541969929647,0.5930390313528916,0.08999026896861784,0.11281562444974641,0.11281562444974641,-0.022825355481128573,1,0,0
two_scale_ou,mean,25,95,0.2219872489542557,0.5930390313528916,0.017895498987505642,0.019386818994429733,0.019386818994429733,-0.0014913200069240906,1,0,0
two_scale_ou,mean,25,96,0.25696548659036184,0.5930390313528916,0.08891111300246823,0.08220643199945399,0.08220643199945399,0.006704681003014246,0,0,0
two_scale_ou,mean,25,97,0.25363305220878024,0.5930390313528916,0.12703133790857923,0.04946107887990003,0.08913645056771202,0.0775702590286792,0,0,0
two_scale_ou,mean,25,98,0.16367445149371973,0.5930390313528916,0.07093945678605496,0.017203315776228245,0.017203315776228245,0.05373614100982671,0,0,0
two_scale_ou,mean,25,99,0.3257546003683415,0.5930390313528916,0.019386818994429622,0.019386818994429622,0.019386818994429622,0.0,0,1,1
two_scale_ou,mean,50,0,0.14085664800705144,0.5930390313528916,0.05686590016642734,0.06825813020905225,0.06825813020905225,-0.011392230042624907,1,0,0
two_scale_ou,mean,50,1,0.18887899192272228,0.5930390313528916,0.08436726463416966,0.038273249899416495,0.038273249899416495,0.046094014734753164,0,0,0
two_scale_ou,mean,50,2,0.19877175608215497,0.5930390313528916,0.0165682501466915,0.0165682501466915,0.0165682501466915,0.0,0,1,1
two_scale_ou,mean,50,3,0.1336851107378056,0.5930390313528916,0.022942476602562434,0.009566908682229314,0.009566908682229314,0.01337556792033312,0,0,0
two_scale_ou,mean,50,4,0.21950262137555676,0.5930390313528916,0.017203315776228245,0.02485163307193361,0.02647378478209572,-0.007648317295705365,1,0,0
two_scale_ou,mean,50,5,0.17857926746953362,0.5930390313528916,0.0028179394613951914,0.019571626248462648,0.07452532470667161,-0.016753686787067457,1,0,0
two_scale_ou,mean,50,6,0.14379346888983918,0.5930390313528916,0.047823947722469895,0.065145335586144,0.065145335586144,-0.017321387863674098,1,0,0
two_scale_ou,mean,50,7,0.26758584348476144,0.5930390313528916,0.019571626248462648,0.0,0.0,0.019571626248462648,0,0,0
two_scale_ou,mean,50,8,0.18643280727979256,0.5930390313528916,0.03010812798507867,0.03330155450308536,0.03330155450308536,-0.0031934265180066923,1,0,0
two_scale_ou,mean,50,9,0.22427580719005863,0.5930390313528916,0.04289506452783043,0.022025178995253025,0.022025178995253025,0.020869885532577404,0,0,0
two_scale_ou,mean,50,10,0.17006443465344123,0.5930390313528916,0.017018680981405798,0.017018680981405798,1.1102230246251565e-16,0.0,0,1,1
two_scale_ou,mean,50,11,0.15801611351777495,0.5930390313528916,0.02852065362322509,0.02852065362322509,0.02852065362322509,0.0,0,1,1
two_scale_ou,mean,50,12,0.13526317238349012,0.5930390313528916,0.017203315776228245,0.017203315776228245,0.017203315776228245,0.0,0,1,1
two_scale_ou,mean,50,13,0.17917857884930355,0.5930390313528916,0.019386818994429733,0.019386818994429733,0.019386818994429733,0.0,0,1,1
two_scale_ou,mean,50,14,0.16852524503705774,0.5930390313528916,0.070094800568541,0.09101027315228039,0.09101027315228039,-0.02091547258373938,1,0,0
two_scale_ou,mean,50,15,0.15632095305488541,0.5930390313528916,0.017203315776228356,0.002111479944596817,0.002111479944596817,0.01509183583163154,0,0,0
two_scale_ou,mean,50,16,0.19351487443754595,0.5930390313528916,0.0028179394613951914,0.0028179394613951914,0.0028179394613951914,0.0,0,1,1
two_scale_ou,mean,50,17,0.1820382867405903,0.5930390313528916,0.10066237065504652,0.10066237065504652,0.10066237065504652,0.0,0,1,1
two_scale_ou,mean,50,18,0.15602600121019267,0.5930390313528916,0.0476270557352807,0.0476270557352807,0.03886465532602468,0.0,0,1,1
two_scale_ou,mean,50,19,0.1930206783476529,0.5930390313528916,0.03886465532602468,0.03886465532602468,0.05686590016642734,0.0,0,1,1
two_scale_ou,mean,50,20,0.15997228823685578,0.5930390313528916,0.009566908682229314,0.017203315776228356,0.009566908682229314,-0.0076364070939990425,1,0,0
two_scale_ou,mean,50,21,0.20808970839958238,0.5930390313528916,0.07240922300135877,0.0927380984689643,0.0927380984689643,-0.020328875467605534,1,0,0
two_scale_ou,mean,50,22,0.15243191706750164,0.5930390313528916,0.017895498987505642,0.017895498987505642,0.017895498987505642,0.0,0,1,1
two_scale_ou,mean,50,23,0.16297653587682914,0.5930390313528916,0.02647378478209572,0.08905738048932266,0.02647378478209572,-0.06258359570722694,1,0,0
two_scale_ou,mean,50,24,0.26262024746377355,0.5930390313528916,0.0028179394613951914,1.1102230246251565e-16,1.1102230246251565e-16,0.0028179394613950803,0,0,0
two_scale_ou,mean,50,25,0.24632576141763374,0.5930390313528916,0.009566908682229314,0.0,0.030526534988497778,0.009566908682229314,0,0,0
two_scale_ou,mean,50,26,0.11453712493891438,0.5930390313528916,1.1102230246251565e-16,0.009566908682229203,0.009566908682229203,-0.009566908682229092,1,0,0
two_scale_ou,mean,50,27,0.19380989381313124,0.5930390313528916,0.04904083087604405,0.030539020014062945,0.038273249899416495,0.018501810861981105,0,0,0
two_scale_ou,mean,50,28,0.14905366939104364,0.5930390313528916,0.06388053470480881,0.0506484457573404,0.0506484457573404,0.013232088947468412,0,0,0
two_scale_ou,mean,50,29,0.17906033483408734,0.5930390313528916,0.037979309552298224,0.05213259951737359,0.08320040800717143,-0.014153289965075366,1,0,0
two_scale_ou,mean,50,30,0.2152813423902196,0.5930390313528916,0.009566908682229203,0.0674816607294475,0.0674816607294475,-0.0579147520472183,1,0,0
two_scale_ou,mean,50,31,0.1369070197734047,0.5930390313528916,0.0028179394613951914,0.0028179394613951914,0.0028179394613951914,0.0,0,1,1
two_scale_ou,mean,50,32,0.22709304327163887,0.5930390313528916,0.09352086495460565,0.021340603933221014,0.07168111380981235,0.07218026102138464,0,0,0
two_scale_ou,mean,50,33,0.1693464578184683,0.5930390313528916,0.0385045214066726,0.021340603933221014,0.021340603933221014,0.017163917473451584,0,0,0
two_scale_ou,mean,50,34,0.16189703510766995,0.5930390313528916,0.0028179394613953024,0.04506122092717013,0.04506122092717013,-0.04224328146577483,1,0,0
two_scale_ou,mean,50,35,0.14784000457767754,0.5930390313528916,0.0,0.002111479944596817,0.002111479944596817,-0.002111479944596817,1,0,0
two_scale_ou,mean,50,36,0.17030512465388056,0.5930390313528916,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0,1,1
two_scale_ou,mean,50,37,0.12397637829198865,0.5930390313528916,0.002111479944596817,1.1102230246251565e-16,1.1102230246251565e-16,0.002111479944596706,0,0,0
two_scale_ou,mean,50,38,0.1172191635171197,0.5930390313528916,0.021340603933221014,0.021340603933221014,0.048441132056707414,0.0,0,1,1
two_scale_ou,mean,50,39,0.31560635686928584,0.5930390313528916,0.022025178995253136,0.09100043781853406,0.022025178995253136,-0.06897525882328093,1,0,0
two_scale_ou,mean,50,40,0.13024971473289465,0.5930390313528916,0.0028179394613953024,0.031083022637115043,1.1102230246251565e-16,-0.02826508317571974,1,0,0
two_scale_ou,mean,50,41,0.14886235077646287,0.5930390313528916,0.019386818994429733,0.019386818994429733,0.019386818994429733,0.0,0,1,1
two_scale_ou,mean,50,42,0.19338655021310996,0.5930390313528916,0.002111479944596817,0.002111479944596817,0.002111479944596817,0.0,0,1,1
two_scale_ou,mean,50,43,0.19230867272971314,0.5930390313528916,0.05213259951737359,0.05501727734575779,0.05501727734575779,-0.0028846778283841967,1,0,0
two_scale_ou,mean,50,44,0.21219297099701406,0.5930390313528916,0.056372929310669506,0.07571589632539011,0.07571589632539011,-0.019342967014720602,1,0,0
two_scale_ou,mean,50,45,0.1478358003183705,0.5930390313528916,0.04107124775851667,0.009566908682229203,0.009566908682229203,0.03150433907628747,0,0,0
two_scale_ou,mean,50,46,0.1556378547009573,0.5930390313528916,0.0028179394613951914,0.0,0.0,0.0028179394613951914,0,0,0
two_scale_ou,mean,50,47,0.15035272854445647,0.5930390313528916,0.0165682501466915,0.0165682501466915,0.07534383763075825,0.0,0,1,1
two_scale_ou,mean,50,48,0.21379491053672156,0.5930390313528916,0.037979309552298224,0.05428621650991228,0.05428621650991228,-0.016306906957614054,1,0,0
two_scale_ou,mean,50,49,0.20058850901033443,0.5930390313528916,0.06195491201566461,0.034351538607673926,0.034351538607673926,0.027603373407990683,0,0,0
two_scale_ou,mean,50,50,0.15007092172421882,0.5930390313528916,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0,1,1
two_scale_ou,mean,50,51,0.22011569148093219,0.5930390313528916,0.02647378478209572,0.02647378478209572,0.02647378478209572,0.0,0,1,1
two_scale_ou,mean,50,52,0.183671031305843,0.5930390313528916,0.03333102555957168,0.03333102555957168,0.03333102555957168,0.0,0,1,1
two_scale_ou,mean,50,53,0.18019566134817505,0.5930390313528916,0.036588811143576594,0.04506122092717013,0.04506122092717013,-0.008472409783593537,1,0,0
two_scale_ou,mean,50,54,0.20434849319491127,0.5930390313528916,0.03658881114357648,0.03658881114357648,0.03658881114357648,0.0,0,1,1
