config,cid,arm,m,rep,label,I_true_ref,I_hat_ref,ref_err,uniform_err,k_err,r_eff,nu2_used,ci_lo,ci_hi,ci_width,covered,bound,bound_ratio,bound_lt_one,small_pert_ok
ou_alpha0.3_nu0,5,known,50,20,occ_c1,0.5503696584710668,0.5876515328345646,0.037281874363497836,0.10700385090130743,8.504409111831004,2.9309070005306963,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,21,mean,0.6161001196816845,0.5562768834963533,-0.05982323618533125,0.16168710409100462,10.303304136942632,3.0980369597920614,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,21,sigmoid,0.6098245377686271,0.5496547960310872,-0.06016974173753986,0.16082073744305314,10.303304136942632,3.0980369597920614,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,21,occ_c0,0.5910152448580639,0.530295956201918,-0.06071928865614584,0.15778508207256503,10.303304136942632,3.0980369597920614,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,21,occ_c1,0.5503696584710668,0.48660605820029884,-0.06376360027076794,0.15405893457452874,10.303304136942632,3.0980369597920614,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,16,mean,0.6161001196816845,0.43234043770308467,-0.18375968197859988,0.2651235201906869,14.13354844107595,3.5338549629072773,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,16,sigmoid,0.6098245377686271,0.4268044954307539,-0.18302004233787322,0.26343649408382486,14.13354844107595,3.5338549629072773,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,16,occ_c0,0.5910152448580639,0.410198195270238,-0.1808170495878259,0.2582020233776957,14.13354844107595,3.5338549629072773,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,16,occ_c1,0.5503696584710668,0.3715612956815656,-0.17880836278950119,0.24994304652143268,14.13354844107595,3.5338549629072773,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,17,mean,0.6161001196816845,0.5434316720229356,-0.07266844765874891,0.20733830582325985,8.414164959797796,2.829492520844233,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,17,sigmoid,0.6098245377686271,0.5371484324853492,-0.07267610528327795,0.20604772461905702,8.414164959797796,2.829492520844233,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,17,occ_c0,0.5910152448580639,0.5191290819246696,-0.07188616293339434,0.20125037894662834,8.414164959797796,2.829492520844233,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,17,occ_c1,0.5503696584710668,0.47803113409019715,-0.07233852438086963,0.19507256334427137,8.414164959797796,2.829492520844233,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,22,mean,0.6161001196816845,0.6906375422474323,0.0745374225657478,0.12491357704008055,11.503842311645144,2.2891677361679155,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,22,sigmoid,0.6098245377686271,0.6832274236672102,0.07340288589858313,0.12345807976534762,11.503842311645144,2.2891677361679155,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,22,occ_c0,0.5910152448580639,0.6620920195915643,0.07107677473350038,0.11999011383450298,11.503842311645144,2.2891677361679155,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,22,occ_c1,0.5503696584710668,0.6220020626760269,0.07163240420496009,0.11937518481248366,11.503842311645144,2.2891677361679155,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,23,mean,0.6161001196816845,0.5487488902069371,-0.06735122947474748,0.28143330040530873,16.915556063622084,3.652949983205792,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,23,sigmoid,0.6098245377686271,0.5419901837059943,-0.06783435406263283,0.27936590430789526,16.915556063622084,3.652949983205792,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,23,occ_c0,0.5910152448580639,0.5212716659406217,-0.0697435789174422,0.2731932498501318,16.915556063622084,3.652949983205792,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,23,occ_c1,0.5503696584710668,0.4772788108552837,-0.0730908476157831,0.26048627137428426,16.915556063622084,3.652949983205792,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,24,mean,0.6161001196816845,0.6171716308997404,0.0010715112180558206,0.0937508815882222,9.578062872938212,2.948986930940004,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,24,sigmoid,0.6098245377686271,0.6107543053399092,0.0009297675712820475,0.09298680197652831,9.578062872938212,2.948986930940004,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,24,occ_c0,0.5910152448580639,0.5914982006972569,0.000482955839193,0.09031459039106216,9.578062872938212,2.948986930940004,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,24,occ_c1,0.5503696584710668,0.5500280117191804,-0.00034164675188641525,0.08846093366487706,9.578062872938212,2.948986930940004,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,25,mean,0.6161001196816845,0.6902153117903581,0.07411519210867357,0.12671087550442905,8.628064181178415,2.5501290442319653,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,25,sigmoid,0.6098245377686271,0.6829915285689658,0.07316699080033873,0.12523660924336788,8.628064181178415,2.5501290442319653,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,25,occ_c0,0.5910152448580639,0.6618020003825313,0.07078675552446745,0.12123743031152423,8.628064181178415,2.5501290442319653,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,25,occ_c1,0.5503696584710668,0.6204850266806208,0.070115368209554,0.1187809006661511,8.628064181178415,2.5501290442319653,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,28,mean,0.6161001196816845,0.6101772552956111,-0.005922864386073479,0.15726480235571677,8.727405936915272,2.6682473152196917,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,28,sigmoid,0.6098245377686271,0.6031492063917859,-0.006675331376841176,0.1565265037177429,8.727405936915272,2.6682473152196917,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,28,occ_c0,0.5910152448580639,0.5829308849006891,-0.008084359957374776,0.15335215258338764,8.727405936915272,2.6682473152196917,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,28,occ_c1,0.5503696584710668,0.5404353124879098,-0.009934345983157011,0.1487929205049922,8.727405936915272,2.6682473152196917,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,29,mean,0.6161001196816845,0.5623644669755586,-0.0537356527061259,0.11672599757429564,6.710456977201979,2.745316323531227,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,29,sigmoid,0.6098245377686271,0.5557056798588002,-0.054118857909826956,0.11619244766908893,6.710456977201979,2.745316323531227,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,29,occ_c0,0.5910152448580639,0.5367331381180118,-0.05428210674005207,0.1138905745531773,6.710456977201979,2.745316323531227,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,29,occ_c1,0.5503696584710668,0.49353204999931,-0.056837608471756784,0.11127070792772753,6.710456977201979,2.745316323531227,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,26,mean,0.6161001196816845,0.6320436192543347,0.015943499572650177,0.1435489984576384,8.6714245233988,2.9891998255109278,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,26,sigmoid,0.6098245377686271,0.6252293310388295,0.015404793270202388,0.14235896156944627,8.6714245233988,2.9891998255109278,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,26,occ_c0,0.5910152448580639,0.6048656255691048,0.013850380711040944,0.1389953018517987,8.6714245233988,2.9891998255109278,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,26,occ_c1,0.5503696584710668,0.5617494413449827,0.011379782873915945,0.13632858810866616,8.6714245233988,2.9891998255109278,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,27,mean,0.6161001196816845,0.594543535958225,-0.021556583723459588,0.13614319560233834,9.156029255608908,2.4586175558666117,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,27,sigmoid,0.6098245377686271,0.5873839546846791,-0.02244058308394803,0.13481238446870725,9.156029255608908,2.4586175558666117,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,27,occ_c0,0.5910152448580639,0.5673271776166593,-0.023688067241404598,0.13091121324540334,9.156029255608908,2.4586175558666117,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,27,occ_c1,0.5503696584710668,0.5246651486906169,-0.025704509780449913,0.13071912396422913,9.156029255608908,2.4586175558666117,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,32,mean,0.6161001196816845,0.6571770710255169,0.04107695134383238,0.12608696073071002,8.562688513001849,2.5160936091009574,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,32,sigmoid,0.6098245377686271,0.6497835386213835,0.03995900085275639,0.12479380065508106,8.562688513001849,2.5160936091009574,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,32,occ_c0,0.5910152448580639,0.6283332938964328,0.03731804903836888,0.12084310157306055,8.562688513001849,2.5160936091009574,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,32,occ_c1,0.5503696584710668,0.586325927712804,0.035956269241737226,0.12088241817503442,8.562688513001849,2.5160936091009574,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,33,mean,0.6161001196816845,0.575437893746485,-0.040662225935199525,0.10009832658728529,7.110470301427872,2.7514093198042233,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,33,sigmoid,0.6098245377686271,0.5687785391760092,-0.04104599859261793,0.10000675598372055,7.110470301427872,2.7514093198042233,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,33,occ_c0,0.5910152448580639,0.5496914758168591,-0.04132376904120483,0.09868906383410242,7.110470301427872,2.7514093198042233,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,33,occ_c1,0.5503696584710668,0.5069104369549103,-0.04345922151615644,0.09913301594220303,7.110470301427872,2.7514093198042233,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,30,mean,0.6161001196816845,0.6216560689675095,0.005555949285824924,0.1219863835666729,7.891267619202239,2.4619222382347608,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,30,sigmoid,0.6098245377686271,0.6148407238972365,0.0050161861286094345,0.1208914580139272,7.891267619202239,2.4619222382347608,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,30,occ_c0,0.5910152448580639,0.5954290428546517,0.004413797996587809,0.1179189841239926,7.891267619202239,2.4619222382347608,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,30,occ_c1,0.5503696584710668,0.5547583953050739,0.00438873683400709,0.11833236562049299,7.891267619202239,2.4619222382347608,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,31,mean,0.6161001196816845,0.6089263861676233,-0.0071737335140612535,0.10917314997345745,6.071528338820805,2.684646629442971,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,31,sigmoid,0.6098245377686271,0.6023188988693822,-0.0075056388992449374,0.10876535582270969,6.071528338820805,2.684646629442971,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,31,occ_c0,0.5910152448580639,0.5830901343052876,-0.007925110552776338,0.10661651339291478,6.071528338820805,2.684646629442971,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,31,occ_c1,0.5503696584710668,0.5418864475251576,-0.008483210945909203,0.10491747529711043,6.071528338820805,2.684646629442971,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,36,mean,0.6161001196816845,0.6178418846375862,0.0017417649559016146,0.09964621104803995,6.829879175360936,2.5557017165295166,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,36,sigmoid,0.6098245377686271,0.6111861605370738,0.0013616227684466464,0.0982794910185254,6.829879175360936,2.5557017165295166,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,36,occ_c0,0.5910152448580639,0.5921167630019838,0.0011015181439198996,0.09501065435460965,6.829879175360936,2.5557017165295166,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,36,occ_c1,0.5503696584710668,0.5515417351762987,0.0011720767052318948,0.0919062535845061,6.829879175360936,2.5557017165295166,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,37,mean,0.6161001196816845,0.6030353516412547,-0.013064768040429886,0.1316680431889779,9.215897774148548,2.820851088077563,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,37,sigmoid,0.6098245377686271,0.5962114711273669,-0.013613066641260163,0.13114038320361943,9.215897774148548,2.820851088077563,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,37,occ_c0,0.5910152448580639,0.5764824966774577,-0.014532748180606236,0.12864065590607732,9.215897774148548,2.820851088077563,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,37,occ_c1,0.5503696584710668,0.5325224574587625,-0.017847201012304303,0.1273106871473803,9.215897774148548,2.820851088077563,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,38,mean,0.6161001196816845,0.6344332999348653,0.01833318025318076,0.09962181433113593,8.880248799532039,2.480100680959742,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,38,sigmoid,0.6098245377686271,0.6274616584913579,0.017637120722730826,0.09825960535355382,8.880248799532039,2.480100680959742,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,38,occ_c0,0.5910152448580639,0.6072200345452001,0.016204789687136234,0.09654949552454001,8.880248799532039,2.480100680959742,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,38,occ_c1,0.5503696584710668,0.5671471687791168,0.01677751030804997,0.09764022416335566,8.880248799532039,2.480100680959742,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,39,mean,0.6161001196816845,0.6900621785399083,0.07396205885822371,0.15150280826296847,13.064425482462246,2.2101265962049355,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,39,sigmoid,0.6098245377686271,0.6826739622625858,0.0728494244939587,0.14993719455748422,13.064425482462246,2.2101265962049355,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,39,occ_c0,0.5910152448580639,0.6617263084969456,0.07071106363888169,0.14604422632581016,13.064425482462246,2.2101265962049355,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,39,occ_c1,0.5503696584710668,0.6222328390440807,0.07186318057301389,0.14681037555841747,13.064425482462246,2.2101265962049355,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,46,mean,0.6161001196816845,0.6251615860285616,0.0090614663468771,0.10045054519633762,6.956914853226692,2.7434252703051913,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,46,sigmoid,0.6098245377686271,0.6182264891982863,0.00840195142965916,0.10059445330273092,6.956914853226692,2.7434252703051913,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,46,occ_c0,0.5910152448580639,0.5978057998953066,0.006790555037242685,0.0998819906726266,6.956914853226692,2.7434252703051913,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,46,occ_c1,0.5503696584710668,0.5560628758851766,0.005693217414109775,0.10132823236693489,6.956914853226692,2.7434252703051913,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,47,mean,0.6161001196816845,0.5422192083554694,-0.0738809113262151,0.13482089143954679,6.686861089271172,2.7123640108162648,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,47,sigmoid,0.6098245377686271,0.5359175500914193,-0.07390698767720782,0.13450152313728836,6.686861089271172,2.7123640108162648,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,47,occ_c0,0.5910152448580639,0.5178579388062537,-0.07315730605181014,0.13238158580997217,6.686861089271172,2.7123640108162648,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,47,occ_c1,0.5503696584710668,0.477177886213444,-0.0731917722576228,0.1317695169531481,6.686861089271172,2.7123640108162648,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,34,mean,0.6161001196816845,0.46809147469282225,-0.1480086449888623,0.28113147888880097,12.131675701059839,3.273860311335612,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,34,sigmoid,0.6098245377686271,0.46263330199432967,-0.14719123577429744,0.2786488623531319,12.131675701059839,3.273860311335612,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,34,occ_c0,0.5910152448580639,0.4465500590609733,-0.1444651857970906,0.2711101454711983,12.131675701059839,3.273860311335612,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,34,occ_c1,0.5503696584710668,0.407396414079949,-0.1429732443911178,0.2580606613756983,12.131675701059839,3.273860311335612,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,35,mean,0.6161001196816845,0.6579344054257793,0.04183428574409476,0.11607683155192461,8.533223484759322,2.4543104549369916,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,35,sigmoid,0.6098245377686271,0.6504334842761147,0.04060894650748759,0.11459965341136791,8.533223484759322,2.4543104549369916,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,35,occ_c0,0.5910152448580639,0.6289536911869467,0.03793844632888277,0.11059641694580025,8.533223484759322,2.4543104549369916,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,35,occ_c1,0.5503696584710668,0.5865678047635112,0.036198146292444444,0.1101380400019496,8.533223484759322,2.4543104549369916,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,40,mean,0.6161001196816845,0.6009724451637469,-0.015127674517937617,0.11789234220903644,7.145359463884395,2.7455364500215325,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,40,sigmoid,0.6098245377686271,0.5943070681094258,-0.01551746965920131,0.11733469966370691,7.145359463884395,2.7455364500215325,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,40,occ_c0,0.5910152448580639,0.5751243999975063,-0.015890844860557585,0.11477423594719705,7.145359463884395,2.7455364500215325,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,40,occ_c1,0.5503696584710668,0.5328139804759546,-0.01755567799511215,0.11215161834911191,7.145359463884395,2.7455364500215325,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,41,mean,0.6161001196816845,0.6095231046899219,-0.006577014991762664,0.15786293573118576,11.089543392843868,3.114697651424866,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,41,sigmoid,0.6098245377686271,0.6028206221552783,-0.007003915613348788,0.15725561853619696,11.089543392843868,3.114697651424866,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,41,occ_c0,0.5910152448580639,0.5824619532971947,-0.008553291560869147,0.1548304493499305,11.089543392843868,3.114697651424866,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,41,occ_c1,0.5503696584710668,0.5402377179848474,-0.010131940486219349,0.1533881551104982,11.089543392843868,3.114697651424866,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,50,mean,0.6161001196816845,0.611122905930916,-0.004977213750768539,0.17885235359150808,8.259166841601145,2.7153599627807146,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,50,sigmoid,0.6098245377686271,0.6042072777861957,-0.005617259982431455,0.17816565577961269,8.259166841601145,2.7153599627807146,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,50,occ_c0,0.5910152448580639,0.5841063459685525,-0.006908898889511406,0.17488634181326224,8.259166841601145,2.7153599627807146,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,50,occ_c1,0.5503696584710668,0.5415445901853576,-0.00882506828570917,0.17241852314394546,8.259166841601145,2.7153599627807146,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,51,mean,0.6161001196816845,0.6406258358146003,0.024525716132915765,0.10429427521416079,6.938081998856302,2.6703652838544776,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,51,sigmoid,0.6098245377686271,0.6336109840268823,0.02378644625825521,0.10333908145584958,6.938081998856302,2.6703652838544776,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,51,occ_c0,0.5910152448580639,0.6131762882698194,0.02216104341175551,0.10037282522027868,6.938081998856302,2.6703652838544776,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,51,occ_c1,0.5503696584710668,0.5707478419481709,0.020378183477104073,0.09972039713030134,6.938081998856302,2.6703652838544776,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,44,mean,0.6161001196816845,0.612595906700058,-0.003504212981626509,0.10197056199047505,10.020005392274134,2.3635209432798927,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,44,sigmoid,0.6098245377686271,0.6054221503157476,-0.004402387452879464,0.10088920953586356,10.020005392274134,2.3635209432798927,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,44,occ_c0,0.5910152448580639,0.5855320813542192,-0.005483163503844701,0.09827471031984458,10.020005392274134,2.3635209432798927,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,44,occ_c1,0.5503696584710668,0.5431696602404044,-0.007199998230662419,0.09876423547355151,10.020005392274134,2.3635209432798927,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,45,mean,0.6161001196816845,0.6401650937167911,0.024064974035106546,0.1026459492815226,8.756203288363663,2.461146591736187,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,45,sigmoid,0.6098245377686271,0.6331083497010823,0.023283811932455212,0.10129879912133333,8.756203288363663,2.461146591736187,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,45,occ_c0,0.5910152448580639,0.6127971260420119,0.02178188118394797,0.09781257517151842,8.756203288363663,2.461146591736187,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,45,occ_c1,0.5503696584710668,0.5720824727808697,0.021712814309802875,0.09653460775897205,8.756203288363663,2.461146591736187,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,42,mean,0.6161001196816845,0.6101176269583901,-0.00598249272329443,0.09782267838693653,5.559600090612322,2.666890495155338,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,42,sigmoid,0.6098245377686271,0.6031335680152904,-0.006690969753336717,0.09789923877059914,5.559600090612322,2.666890495155338,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,42,occ_c0,0.5910152448580639,0.5830227032231251,-0.007992541634938788,0.0969191180483428,5.559600090612322,2.666890495155338,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,42,occ_c1,0.5503696584710668,0.5404143725537268,-0.009955285917339962,0.09761612281173121,5.559600090612322,2.666890495155338,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,43,mean,0.6161001196816845,0.6859031270642771,0.0698030073825926,0.09828577400302252,8.933029003486409,2.496825719285435,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,43,sigmoid,0.6098245377686271,0.678659576808028,0.06883503903940091,0.09732709214999957,8.933029003486409,2.496825719285435,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,43,occ_c0,0.5910152448580639,0.6573859531294167,0.06637070827135283,0.09456891816310498,8.933029003486409,2.496825719285435,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,43,occ_c1,0.5503696584710668,0.6165416851291924,0.0661720266581256,0.09501337398911569,8.933029003486409,2.496825719285435,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,48,mean,0.6161001196816845,0.6078055122702388,-0.00829460741144572,0.12914569909898532,9.575366827469956,2.5672512715316196,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,48,sigmoid,0.6098245377686271,0.6007886500498609,-0.009035887718766178,0.127650310261069,9.575366827469956,2.5672512715316196,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,48,occ_c0,0.5910152448580639,0.580999721165105,-0.010015523692958883,0.12365337340355631,9.575366827469956,2.5672512715316196,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,48,occ_c1,0.5503696584710668,0.5384650811316501,-0.011904577339416633,0.12116000970354812,9.575366827469956,2.5672512715316196,0.0,nan,nan,nan,-1,inf,inf,0,0
ou_alpha0.3_nu0,5,known,50,49,mean,0.6161001196816845,0.5855962324520666,-0.030503887229617943,0.16133962195488966,8.371721785189507,2.946105563900675,0.0,nan,nan,nan,-1,inf,inf,0,0
