p,d_obs,n_directions,eps,ceiling_gap,observed_discrepancy,I_plus,I_minus
8,3,21,0.2595610113399754,0.12023436097898976,2.7755575615628914e-17,0.5935320225685375,0.7137663835475273
8,3,21,0.46654839363945183,0.31522354951143905,4.163336342344337e-16,0.4238139522809713,0.10859040276953225
8,3,21,0.39349507849011056,0.19738720627373602,1.1102230246251565e-16,0.3821528870848819,0.5795400933586179
8,3,21,0.3584276120137344,0.17601504966161385,8.326672684688674e-17,0.7359415094477747,0.9119565591093886
8,3,21,0.31949486510618985,0.3571085077301769,2.7755575615628914e-17,0.8131594806376096,0.4560509729074327
8,3,21,0.4057893415168921,0.2357268464781015,2.7755575615628914e-17,0.7310610233411969,0.49533417686309544
8,3,21,0.267182172959509,0.11794090343447294,2.7755575615628914e-17,0.6379544068735041,0.5200135034390312
8,3,21,0.6351047966984089,0.17446521035877605,8.326672684688674e-17,0.5360838524516356,0.7105490628104116
8,3,21,0.15684258296542114,0.11998448314744364,2.7755575615628914e-17,0.4958951753010977,0.3759106921536541
8,3,21,0.10487019643296668,0.0843712177971001,2.7755575615628914e-17,0.8246407199156861,0.9090119377127862
8,3,21,0.4436122238231696,0.5297001118622939,5.551115123125783e-17,0.8561282028977555,0.3264280910354615
8,3,21,0.4343200598836079,0.28456937928892934,6.938893903907228e-18,0.8753272866158361,0.5907579073269068
8,3,21,0.16470816733513466,0.2671210362293316,2.7755575615628914e-17,0.48686198675792625,0.7539830229872578
8,3,21,0.4165878975320668,0.27567109667875694,5.551115123125783e-17,0.6883093368569279,0.4126382401781709
8,3,21,0.27974799528213234,0.37523532010178073,5.551115123125783e-17,0.1338164047712851,0.5090517248730658
8,3,21,0.4024626848454064,0.1851428717413724,1.1102230246251565e-16,0.605426998008162,0.4202841262667896
8,3,21,0.14520802231964486,0.043864702831643454,2.7755575615628914e-17,0.5224863176539228,0.5663510204855663
8,3,21,0.37683977646202993,0.3273120188113304,2.7755575615628914e-17,0.7718299058083636,0.44451788699703326
8,3,21,0.16895244937305906,0.07764262895090535,0.0,0.8976969295474072,0.8200543005965019
8,3,21,0.12247202412873878,0.10234438926774825,2.7755575615628914e-17,0.7722995908751101,0.6699552016073619
8,3,21,0.15282532755901793,0.10651137977834657,5.551115123125783e-17,0.4220198176252969,0.3155084378469503
8,3,21,0.3518416574693713,0.2682280090528573,5.551115123125783e-17,0.6511939718207671,0.3829659627679098
8,3,21,0.35890490546581993,0.1460686278871166,2.7755575615628914e-17,0.8854885512646637,0.7394199233775471
8,3,21,0.35526413558529163,0.19728598085247867,6.938893903907228e-17,0.6703195734345285,0.47303359258204986
8,3,21,0.1514081166017437,0.1841865295327706,6.938893903907228e-17,0.8234289263434876,0.639242396810717
8,3,21,0.17443890811951338,0.17129461839595406,5.551115123125783e-17,0.5885047331721376,0.7597993515680916
8,3,21,0.30426843900330064,0.2561603494187684,2.7755575615628914e-17,0.7298339272028354,0.47367357778406693
8,3,21,0.1482938519848851,0.1223826075485217,2.7755575615628914e-17,0.7536822959211245,0.6312996883726028
8,3,21,0.2794320695392988,0.11911048831006843,2.7755575615628914e-17,0.3599973161225896,0.2408868278125212
8,3,21,0.3291010020354405,0.24749832883953604,2.7755575615628914e-17,0.6909893193430384,0.4434909905035024
8,3,21,0.4210898381282756,0.35925654286981334,2.7755575615628914e-17,0.24576981229202824,0.6050263551618416
8,3,21,0.18123223614961512,0.13026949658529263,1.6653345369377348e-16,0.7136351257231717,0.583365629137879
8,3,21,0.23966165008566126,0.26464930101142836,4.163336342344337e-17,0.7455819890917346,0.4809326880803062
8,3,21,0.526452900429801,0.3192669490233539,5.551115123125783e-17,0.7873633596127397,0.46809641058938584
8,3,21,0.15646044438742315,0.1619892023238264,2.7755575615628914e-17,0.7046287540418662,0.5426395517180398
8,3,21,0.3213977627031771,0.2750159266012371,2.7755575615628914e-17,0.7990636677641944,0.5240477411629573
8,3,21,0.3541515975699049,0.11800511355559962,5.551115123125783e-17,0.5667674661737271,0.6847725797293267
8,3,21,0.399993544815707,0.2594138232693391,2.7755575615628914e-17,0.701974246662334,0.4425604233929949
8,3,21,0.6154410061963241,0.5318307991012339,5.551115123125783e-17,0.11285706443062572,0.6446878635318596
8,3,21,0.2281177114923331,0.12792979776914926,3.2959746043559335e-17,0.6520930206512925,0.5241632228821432
8,3,21,0.07388999183111306,0.10689462011069611,2.7755575615628914e-17,0.3488448485087644,0.2419502283980683
8,3,21,0.3022187012672602,0.24593368682364714,2.7755575615628914e-17,0.5272969948513537,0.7732306816750009
8,3,21,0.4850156971814473,0.23122376478503398,5.551115123125783e-17,0.38027151615449617,0.1490477513694622
8,3,21,0.7425822731708003,0.2508469679657347,5.551115123125783e-17,0.26081441717214093,0.5116613851378756
8,3,21,0.5473627847487643,0.6267403297504365,5.551115123125783e-17,0.9157165959325713,0.2889762661821348
8,3,21,0.3510725566750105,0.21422955638754615,2.7755575615628914e-17,0.8169392912343696,0.6027097348468234
8,3,21,0.10544540283596908,0.15710924496429546,2.7755575615628914e-17,0.9483324705935511,0.7912232256292556
8,3,21,0.5016668657457867,0.410149434600819,2.7755575615628914e-17,0.4343207549758824,0.8444701895767014
8,3,21,0.1802995121636629,0.07850942240346581,2.7755575615628914e-17,0.43293467607707964,0.3544252536736138
8,3,21,0.3663981900891412,0.11418382746145489,2.7755575615628914e-17,0.36687611438313716,0.48105994184459205
8,3,21,0.24018241144158964,0.2723376485609905,2.7755575615628914e-17,0.27640576230112646,0.548743410862117
8,3,21,0.20775223584504188,0.2633291129838977,6.938893903907228e-18,0.7308653053273615,0.4675361923434638
8,3,21,0.25367474692731273,0.19324350177282612,0.0,0.8687062994005592,0.6754627976277331
8,3,21,0.30606719361821433,0.19732633525732104,5.551115123125783e-17,0.08304337324731106,0.2803697085046321
8,3,21,0.24216230430459498,0.09014344646285441,2.7755575615628914e-17,0.16610610405794649,0.2562495505208009
8,3,21,0.5020747349804212,0.3235845077241138,2.7755575615628914e-17,0.28386765047657,0.6074521582006838
8,3,21,0.693500612676778,0.20549967423639515,6.938893903907228e-17,0.7741872335708133,0.5686875593344182
8,3,21,0.47592480581140234,0.3585233952084238,2.7755575615628914e-17,0.07727078190182299,0.4357941771102468
8,3,21,0.14993175395801966,0.2563524530409137,6.938893903907228e-17,0.5029364360801295,0.7592888891210432
8,3,21,0.4541906523520581,0.2709725980299056,4.163336342344337e-17,0.2824485859646625,0.5534211839945681
8,3,21,0.21377242588508827,0.057055893087645915,5.551115123125783e-17,0.2147706175806563,0.15771472449301038
8,3,21,0.1775723242949577,0.05238957079187523,2.0816681711721685e-17,0.503515060672701,0.4511254898808258
8,3,21,0.3650798035364145,0.12085657513348491,5.551115123125783e-17,0.42345597437501936,0.30259939924153445
8,3,21,0.4050466168741446,0.1449654341773191,1.1102230246251565e-16,0.6377157326927955,0.7826811668701146
8,3,21,0.23553925153372515,0.286831085175166,2.7755575615628914e-17,0.5599627250584274,0.2731316398832614
8,3,21,0.22927842426327683,0.1632037421717083,2.7755575615628914e-17,0.480587706209311,0.6437914483810193
8,3,21,0.42585474770012055,0.26647061748151024,5.551115123125783e-17,0.5236066336456306,0.7900772511271409
8,3,21,0.14324874525441242,0.16639988574264614,2.7755575615628914e-17,0.5459974894759131,0.37959760373326695
8,3,21,0.2552155006448811,0.159261714630897,5.551115123125783e-17,0.7319219407355659,0.8911836553664629
8,3,21,0.26810957124418205,0.2147972236441757,5.551115123125783e-17,0.40721227453737535,0.19241505089319966
8,3,21,0.22424689027224268,0.13356479392994824,5.551115123125783e-17,0.6552238315049014,0.7887886254348496
8,3,21,0.09303229879222236,0.023148971596611778,5.551115123125783e-17,0.08749677541878577,0.11064574701539755
8,3,21,0.2754043155513982,0.3766393645505172,5.551115123125783e-17,0.6986554452938608,0.3220160807433436
8,3,21,0.36686067662264316,0.31072929188266174,5.551115123125783e-17,0.21229639141580178,0.5230256832984636
8,3,21,0.2850346423739609,0.2694062209184475,2.7755575615628914e-17,0.09948600370815171,0.3688922246265992
8,3,21,0.15954483394759872,0.1091261184812129,2.7755575615628914e-17,0.6650631437882556,0.7741892622694685
8,3,21,0.30194709149533644,0.22655216492393188,1.3877787807814457e-17,0.3897757268409839,0.6163278917649158
8,3,21,0.2594538511383715,0.1212325468275578,2.7755575615628914e-16,0.527573867781844,0.4063413209542862
8,3,21,0.3140019258469915,0.29549994106630667,2.7755575615628914e-17,0.783136546163018,0.4876366050967113
8,3,21,0.17672251224517235,0.16072289734743672,2.7755575615628914e-17,0.8152598090105102,0.6545369116630735
8,3,21,0.322613825607863,0.16646990665073852,1.3877787807814457e-17,0.4369004015305597,0.6033703081812982
8,3,21,0.34195129904164745,0.1395370270240079,8.326672684688674e-17,0.5243830966848625,0.3848460696608546
8,3,21,0.4218470594051601,0.3708306602017565,2.7755575615628914e-17,0.7860640673412012,0.4152334071394447
8,3,21,0.3014119039909551,0.24297839210889227,4.163336342344337e-17,0.8625311232532061,0.6195527311443139
8,3,21,0.3196412323305949,0.14655671426527972,2.7755575615628914e-17,0.8139790861911362,0.960535800456416
8,3,21,0.1859342267414351,0.10730534503415767,2.7755575615628914e-17,0.2529443432113452,0.1456389981771875
8,3,21,0.18341609672225725,0.17536414822091936,4.163336342344337e-17,0.23484557593790337,0.41020972415882273
8,3,21,0.31951834881741487,0.22518116245147057,5.551115123125783e-17,0.8384736098478197,0.6132924473963491
8,3,21,0.3603502553812283,0.32071720521314234,5.551115123125783e-17,0.4394872217568559,0.7602044269699982
8,3,21,0.17990502693029814,0.1543130393527733,2.7755575615628914e-17,0.6282572082280308,0.4739441688752575
8,3,21,0.21020231706473877,0.194294346339136,2.7755575615628914e-17,0.6031131200115436,0.7974074663506796
8,3,21,0.1491085349520161,0.0715586852077475,2.7755575615628914e-17,0.1344688959383152,0.06291021073056771
8,3,21,0.47199752633394987,0.3241908661490036,5.551115123125783e-17,0.3248462605421595,0.6490371266911631
8,3,21,0.20380864481035255,0.2166551452002429,5.551115123125783e-17,0.4012146989224529,0.18455955372220997
8,3,21,0.2433432639873774,0.15843684103644673,6.938893903907228e-18,0.176479173119679,0.018042332083232263
8,3,21,0.264489085635164,0.2907517448154875,0.0,0.7886788895142501,0.49792714469876265
8,3,21,0.16258463093450662,0.22262853015931627,2.7755575615628914e-17,0.9019886372931679,0.6793601071338516
8,3,21,0.19321414326036065,0.11102581200097739,4.163336342344337e-17,0.8786216672819999,0.9896474792829772
8,3,21,0.5177116691960285,0.256122576876521,1.1102230246251565e-16,0.22974737614099788,0.4858699530175189
8,3,21,0.2905073604821845,0.1834446586002511,5.551115123125783e-17,0.5322136302564977,0.3487689716562466
8,3,21,0.3513462787503899,0.22504523359445094,2.7755575615628914e-17,0.18866437532146457,0.4137096089159155
8,3,21,0.33312818754360424,0.2817892962036816,0.0,0.28739007494660324,0.5691793711502848
8,3,21,0.01968416660644748,0.010023949342846561,5.551115123125783e-17,0.7091933961977248,0.6991694468548783
8,3,21,0.2837966702447504,0.13651572567783332,2.7755575615628914e-17,0.8033109148002643,0.9398266404780976
8,3,21,0.24854738488390732,0.07756138868881013,1.3877787807814457e-17,0.5175038302881495,0.5950652189769596
8,3,21,0.38956977660786385,0.3505063101084763,2.7755575615628914e-17,0.2100760400435678,0.5605823501520442
8,3,21,0.42377172099200333,0.1223722881369182,5.551115123125783e-17,0.04162330399934049,0.1639955921362587
8,3,21,0.25440190334630397,0.31307033083678226,1.3877787807814457e-17,0.5058827337663692,0.19281240292958687
8,3,21,0.48132815850286875,0.5173272364090288,8.326672684688674e-17,0.09343410538608408,0.6107613417951129
8,3,21,0.048487107622760435,0.026508244103505607,2.7755575615628914e-17,0.555648239791118,0.5291399956876124
8,3,21,0.25893236858900415,0.06770806080682445,2.7755575615628914e-17,0.8912799172600376,0.8235718564532132
8,3,21,0.5807161911767134,0.33625448618670756,1.3877787807814457e-17,0.6661502574033195,0.3298957712166119
8,3,21,0.46009997237054934,0.36226401130546865,5.551115123125783e-17,0.36736502837805934,0.729629039683528
8,3,21,0.6264216107408459,0.3769091113014931,5.551115123125783e-17,0.31159105550672245,0.6885001668082156
8,3,21,0.1583755188609101,0.11592260085147243,2.7755575615628914e-17,0.9759685940616283,0.8600459932101558
8,3,21,0.41524317068992406,0.28681516789561856,8.326672684688674e-17,0.41932401257628005,0.13250884468066146
8,3,21,0.4465863732665022,0.3439186274503349,5.273559366969494e-16,0.38848751634349893,0.7324061437938338
8,3,21,0.5782196345596018,0.13726057774193168,5.551115123125783e-17,0.756951478690508,0.8942120564324397
8,3,21,0.31696174468474214,0.1309768240487707,5.551115123125783e-17,0.3688794749568497,0.4998562990056204
8,3,21,0.22460475300424565,0.19739573303555547,2.7755575615628914e-17,0.7356839681276259,0.5382882350920705
8,3,21,0.22383335209889132,0.13585581572416838,2.7755575615628914e-17,0.5057152196160195,0.6415710353401879
8,3,21,0.35176667593835315,0.18763174065882188,5.551115123125783e-17,0.6815047188713654,0.49387297821254356
8,3,21,0.39536279548114933,0.10553102997873413,2.7755575615628914e-17,0.19948051765864516,0.09394948767991103
8,3,21,0.5943260734106368,0.12428943251539695,8.326672684688674e-17,0.020981406054305794,0.14527083856970274
8,3,21,0.3064144102574368,0.4361808464286988,2.7755575615628914e-17,0.1287534182007888,0.5649342646294876
8,3,21,0.15055609592537822,0.08709490022771757,1.3877787807814457e-17,0.2523866306124981,0.16529173038478054
8,3,21,0.15790052266760773,0.12464192411208597,2.7755575615628914e-17,0.7153096549368224,0.5906677308247364
8,3,21,0.2791813728877564,0.20545222635531207,5.551115123125783e-17,0.6312635478998672,0.4258113215445551
8,3,21,0.09767286629452006,0.05775922184635912,1.3877787807814457e-17,0.3675140209235563,0.4252732427699154
8,3,21,0.597422769468226,0.2495020594284949,9.71445146547012e-17,0.3355967198690394,0.5850987792975343
8,3,21,0.21576876067117365,0.14077781318408136,5.551115123125783e-17,0.3415746051964932,0.20079679201241182
8,3,21,0.21558591268798147,0.37891945289356693,2.7755575615628914e-17,0.7986437948121592,0.41972434191859226
8,3,21,0.23294772690408644,0.21043999489837556,1.3877787807814457e-17,0.2836867605347969,0.49412675543317247
8,3,21,0.47718117779713315,0.2379720430182808,5.551115123125783e-17,0.30046877125533666,0.5384408142736175
8,3,21,0.5625087487721804,0.3981208190454212,5.551115123125783e-17,0.948419663604625,0.5502988445592039
8,3,21,0.26146412721173024,0.16915166880334767,1.3877787807814457e-17,0.36532817284391517,0.1961765040405675
8,3,21,0.15782734283131897,0.09659702046851998,5.551115123125783e-17,0.4406509527297614,0.3440539322612414
8,3,21,0.08803463781844399,0.1675926582266345,4.163336342344337e-17,0.6929863425518596,0.8605790007784941
12,1,64,0.18936622109830029,0.004276310699962401,1.3877787807814457e-17,0.0002765399897171171,0.004552850689679518
12,1,64,0.21207257518055633,0.04383504111979567,1.3877787807814457e-17,0.043896741413712574,6.170029391690317e-05
12,1,64,0.28832584191422306,0.25075964479982543,1.3877787807814457e-17,0.5084122479922765,0.25765260319245104
12,1,64,0.17836689703550518,0.03035524543058473,1.3877787807814457e-17,0.011815973349777222,0.04217121878036195
12,1,64,0.034881336613046356,0.0026541761278750476,1.3877787807814457e-17,0.004626079263034991,0.007280255390910039
12,1,64,0.07167013512574902,0.016010699030169488,6.938893903907228e-18,0.02099199348378037,0.03700269251394986
12,1,64,0.12958439052550727,0.09750922133593631,0.0,0.631170515475003,0.5336612941390667
12,1,64,0.2090015473119007,0.012651137942846818,6.938893903907228e-18,0.012870297722885785,0.0002191597800389667
12,1,64,0.16586518241439088,0.12799903766589116,5.551115123125783e-17,0.368501051397097,0.24050201373120583
12,1,64,0.2628035476828238,0.028957663102967657,1.3877787807814457e-17,0.0003175029536877408,0.029275166056655397
12,1,64,0.2713372501364353,0.03920363462131578,1.3877787807814457e-17,0.01861258267124019,0.05781621729255597
12,1,64,0.14797361993601255,0.014270114521978301,1.3877787807814457e-17,0.02127000238661962,0.03554011690859792
12,1,64,0.10674649322624419,0.03207693177401194,1.3877787807814457e-17,0.2083378556586008,0.17626092388458886
12,1,64,0.01478230107150247,0.007215754767208371,2.7755575615628914e-17,0.24030827794466927,0.2330925231774609
12,1,64,0.13246118881717672,0.0008675668899093669,0.0,0.0002172201423829975,0.0010847870322923643
12,1,64,0.08545942076918697,0.05910610987530057,1.3877787807814457e-17,0.33523739326824264,0.2761312833929421
12,1,64,0.14673757511029864,0.03328647188928331,6.938893903907228e-18,0.013374907669812058,0.04666137955909537
12,1,64,0.1661084128333388,0.0537290788222909,6.938893903907228e-18,0.04242308762935208,0.09615216645164298
12,1,64,0.10827297659733322,0.03967927803615044,6.938893903907228e-18,0.04219344785505379,0.08187272589120423
12,1,64,0.2383064304816108,0.032369026356272215,1.3877787807814457e-17,0.0532558657289401,0.08562489208521232
12,1,64,0.03565000128413679,0.025031897150974453,0.0,0.2479022616154326,0.22287036446445815
12,1,64,0.12088513973084701,0.008554908171535829,0.0,0.011472220339040863,0.0029173121675050346
12,1,64,0.11057139301851049,0.02675138380399766,3.469446951953614e-17,0.004358158401570258,0.031109542205567917
12,1,64,0.22126421085060552,0.03358301280088905,2.7755575615628914e-17,0.05002514818649427,0.016442135385605218
12,1,64,0.17400155163538275,0.04905882076586729,0.0,0.24420904599823037,0.29326786676409766
12,1,64,0.15532209387084647,0.038431700048395405,2.7755575615628914e-17,0.049851652343460735,0.08828335239185614
12,1,64,0.147619021916279,0.07320148701328072,1.3877787807814457e-17,0.27737249398989156,0.20417100697661084
12,1,64,0.2645171187899774,0.11511637236124078,1.0408340855860843e-17,0.4324835438674343,0.5475999162286751
12,1,64,0.07440811557018337,0.007123968472914571,2.7755575615628914e-17,0.013160075057833712,0.006036106584919141
12,1,64,0.17505065676069942,0.04834775000527958,2.7755575615628914e-17,0.1282346917020322,0.07988694169675262
12,1,64,0.18843358950321454,0.02571113724339433,1.3877787807814457e-17,0.026258578643616436,0.0005474414002221036
12,1,64,0.05326591827982263,0.01950969493864413,0.0,0.10527191789731952,0.08576222295867539
12,1,64,0.13672880344009822,0.031521325330804,2.7755575615628914e-17,0.12869969734195258,0.09717837201114858
12,1,64,0.28685610996887584,0.10241485831693614,1.3877787807814457e-17,0.17986294213039278,0.2822778004473289
12,1,64,0.3159896711638012,0.13106139258217211,6.938893903907228e-18,0.012367128408766087,0.1434285209909382
12,1,64,0.04205036152885394,0.015058315473230797,1.3877787807814457e-17,0.03218931999105473,0.017131004517823935
12,1,64,0.15439853513059934,0.07315021719967385,0.0,0.20775540891999364,0.1346051917203198
12,1,64,0.16786274324945882,0.09692786378795804,1.3877787807814457e-17,0.3603190997682145,0.45724696355617256
12,1,64,0.036502764610043745,0.01275271127330048,2.7755575615628914e-17,0.09399346667905997,0.10674617795236045
12,1,64,0.14896370393372807,0.035330040515850786,0.0,0.036694007089546954,0.0013639665736961647
12,1,64,0.09103112493192979,0.06019170788670486,1.3877787807814457e-17,0.36304328867128627,0.4232349965579911
12,1,64,0.3466653545837013,0.1189522472828915,2.7755575615628914e-17,0.5808602150709183,0.46190796778802684
12,1,64,0.13781903472054383,0.03645315183228432,1.0408340855860843e-17,0.041205605142428985,0.0776587569747133
12,1,64,0.18479549911724222,0.03604687276550679,2.7755575615628914e-17,0.015909930155693513,0.05195680292120031
12,1,64,0.21310934319374608,0.10093100539099233,1.3877787807814457e-17,0.14681483582352067,0.04588383043252835
12,1,64,0.1880008698350345,0.011318816056970266,1.3877787807814457e-17,1.506673824871749e-05,0.011333882795218983
12,1,64,0.13052632300187814,0.050734507839769835,1.3877787807814457e-17,0.07542876058076088,0.12616326842053072
12,1,64,0.1057170060216331,0.03720887917416783,1.3877787807814457e-17,0.10170651074607616,0.06449763157190833
12,1,64,0.08455562469423532,0.05458936445653345,1.3877787807814457e-17,0.20126262299661346,0.2558519874531469
12,1,64,0.14061278886272688,0.026344169900973796,1.3877787807814457e-17,0.051468746268798826,0.07781291616977262
12,1,64,0.15813885829737404,0.0351377658612008,1.3877787807814457e-17,0.044928188186297534,0.08006595404749833
12,1,64,0.2896661283935361,0.10870484730683178,3.8163916471489756e-17,0.20226598448126365,0.09356113717443187
12,1,64,0.13369240273119162,0.024776202526757753,2.7755575615628914e-17,0.07332827510689624,0.04855207258013849
12,1,64,0.22337758257347187,0.03764159073914755,2.7755575615628914e-17,0.06820281491253928,0.03056122417339173
12,1,64,0.1855043361394937,0.027205991758948368,2.7755575615628914e-17,0.034048173816704316,0.006842182057755946
12,1,64,0.1075102737438389,0.038952478266973456,6.938893903907228e-18,0.2444631458060269,0.20551066753905345
12,1,64,0.1163995625968942,0.08162109187290656,2.7755575615628914e-17,0.3601264748151934,0.44174756668809995
12,1,64,0.1779720644735104,0.08086728326035213,6.938893903907228e-18,0.1817049590428065,0.10083767578245438
12,1,64,0.3621559957254873,0.07559415199126382,5.551115123125783e-17,0.08561405694052078,0.01001990494925696
12,1,64,0.15831412222290334,0.07247259483859453,0.0,0.28593718900926074,0.35840978384785527
12,1,64,0.14291544882281992,0.08471609275239075,1.3877787807814457e-17,0.09560757952843316,0.1803236722808239
12,1,64,0.042654988163759726,0.006634413956165791,1.3877787807814457e-17,0.052953948042108054,0.059588361998273845
12,1,64,0.17744603859488517,0.09091728703666219,1.3877787807814457e-17,0.2487982230065492,0.157880935969887
12,1,64,0.16580746524850762,0.05018221869266561,1.3877787807814457e-17,0.07196688331123748,0.021784664618571863
12,1,64,0.19066715216273875,0.0757686072888838,1.3877787807814457e-17,0.06851314934112454,0.14428175663000833
12,1,64,0.26481782335225734,0.08052148506879031,1.3877787807814457e-17,0.3238947907832084,0.4044162758519987
12,1,64,0.059926751645618864,0.02381754660692445,1.3877787807814457e-17,0.19809151981293305,0.1742739732060086
12,1,64,0.1388450883654988,0.09460054106233418,1.3877787807814457e-17,0.42132217091253243,0.5159227119748666
12,1,64,0.14019985535246907,0.01436658727035103,6.938893903907228e-18,0.0003907514547216933,0.014757338725072722
12,1,64,0.2110326038498525,0.044734930634848694,6.938893903907228e-18,0.0019102202302303526,0.046645150865079046
12,1,64,0.17050095442912336,0.01918243618197945,2.0816681711721685e-17,0.017773856614409313,0.03695629279638876
12,1,64,0.10676466794158238,0.013499071621546552,2.7755575615628914e-17,0.029925521194847524,0.016426449573300972
12,1,64,0.06673060346244689,0.04821006526700469,0.0,0.20659839675022226,0.15838833148321757
12,1,64,0.18737126278736876,0.050834707464490946,2.7755575615628914e-17,0.0968883782873312,0.04605367082284025
12,1,64,0.24845878018580167,0.11633746711971499,2.7755575615628914e-17,0.2801632030701737,0.16382573595045874
12,1,64,0.18464864189826802,0.025860343396987437,1.3877787807814457e-17,0.030365955281966978,0.056226298678954414
12,1,64,0.10522177235346682,0.03151005906281698,0.0,0.10842404255755135,0.07691398349473437
12,1,64,0.16290496049454242,0.010147635265181601,2.7755575615628914e-17,0.0005359467992837425,0.010683582064465343
12,1,64,0.3215963315462962,0.0830309148544412,1.3877787807814457e-17,0.019684079471253585,0.10271499432569478
12,1,64,0.1416988184424429,0.01155757620123921,0.0,0.01478456966906477,0.0032269934678255596
12,1,64,0.22890828720010395,0.004255879357625774,0.0,0.0002087913924098251,0.004464670750035599
12,1,64,0.16465687733141765,0.06186074013196624,1.3877787807814457e-17,0.16500742943986443,0.10314668930789819
12,1,64,0.1622864802985455,0.005032731247476336,6.938893903907228e-18,0.00031706505294553755,0.0053497963004218736
12,1,64,0.07788966751747017,0.0006184013028153667,1.3877787807814457e-17,0.003504704057249479,0.0028863027544341123
12,1,64,0.3745971327347399,0.09610760000066433,1.3877787807814457e-17,0.0620256526443909,0.15813325264505523
12,1,64,0.36363308020103235,0.09880470350793294,2.7755575615628914e-17,0.034328264436114815,0.13313296794404775
12,1,64,0.16841183971335127,0.05268666693636134,1.3877787807814457e-17,0.06802155521943154,0.12070822215579288
12,1,64,0.1953400007031638,0.13845692880102572,0.0,0.6138350578515805,0.4753781290505548
12,1,64,0.123692877452899,0.015394762586874965,1.3877787807814457e-17,0.028980623630827974,0.013585861043953009
12,1,64,0.21504020298142826,0.065106360216276,0.0,0.11030523560913832,0.17541159582541432
12,1,64,0.20513104941082216,0.025009729989193902,6.938893903907228e-18,0.09385454905294274,0.06884481906374884
12,1,64,0.27457871224611824,0.002468691628659872,1.3877787807814457e-17,0.007917349960293672,0.0054486583316338
12,1,64,0.04593442765325819,0.004571106307893554,1.3877787807814457e-17,0.0032910012183333644,0.007862107526226918
12,1,64,0.16021773066669545,0.14400021817605524,1.3877787807814457e-17,0.5204056304062377,0.3764054122301824
12,1,64,0.18457297378313917,0.05778753964325979,2.7755575615628914e-17,0.09154801417922444,0.14933555382248423
12,1,64,0.19024070356664186,0.03527058074678491,6.938893903907228e-18,0.048146661155656106,0.08341724190244101
12,1,64,0.18994773311196875,0.04385668784168745,2.7755575615628914e-17,0.28556149183981855,0.329418179681506
12,1,64,0.26922823992395184,0.012667540739527795,1.3877787807814457e-17,0.013208611004155681,0.0005410702646278869
12,1,64,0.22507869379717416,0.03059267820342377,0.0,0.023747976590731447,0.054340654794155216
12,1,64,0.13407101370073865,0.06713182488932379,2.0816681711721685e-17,0.040825538927784066,0.10795736381710785
12,1,64,0.03934366129695975,0.010957438965883137,2.7755575615628914e-17,0.1336394689512586,0.12268202998537547
12,1,64,0.14593464149745075,0.02905018845369009,0.0,0.16734486957072756,0.19639505802441765
12,1,64,0.33097212438208984,0.07354894862675135,0.0,0.08187985757084071,0.008330908944089362
12,1,64,0.1497476084708418,0.035993073799848826,2.7755575615628914e-17,0.1496510562769656,0.11365798247711677
12,1,64,0.16398993893109726,0.03939300414279531,2.7755575615628914e-17,0.058172039962901954,0.01877903582010664
12,1,64,0.2488261110232429,0.08906570078275912,2.7755575615628914e-17,0.15743846738255407,0.06837276659979495
12,1,64,0.1798602181780391,0.05123638924516015,2.7755575615628914e-17,0.02172324305629342,0.07295963230145357
12,1,64,0.26826655861023746,0.13182133248917638,1.3877787807814457e-17,0.0015845075969703186,0.1334058400861467
12,1,64,0.27326706094336883,0.13719776816956014,1.3877787807814457e-17,0.09744302697112754,0.2346407951406877
12,1,64,0.13926942376120405,0.04473259481043433,0.0,0.05283736848201999,0.09756996329245432
12,1,64,0.0938415131600676,0.019280497058165286,1.3877787807814457e-17,0.055614201751178295,0.03633370469301301
12,1,64,0.286378271268112,0.01143560991113184,1.3877787807814457e-17,0.011543931929161958,0.00010832201803011783
12,1,64,0.07858590098462875,0.023498464675607997,2.7755575615628914e-17,0.06452674874479546,0.08802521342040345
12,1,64,0.3830438509513764,0.18313915365511776,1.3877787807814457e-17,0.21743931896925406,0.0343001653141363
12,1,64,0.059022855193828556,0.023476456880434288,2.7755575615628914e-17,0.10976169974497943,0.13323815662541372
12,1,64,0.12955616531147235,0.08441176261953254,1.3877787807814457e-17,0.3970959719826132,0.48150773460214574
12,1,64,0.07954020712233587,0.035966730123487445,2.7755575615628914e-17,0.252184787859541,0.28815151798302846
12,1,64,0.31567616852276653,0.03573480065897258,2.7755575615628914e-17,0.02257012431074243,0.05830492496971501
12,1,64,0.4009589490310446,0.05169256121981118,1.3877787807814457e-17,0.000579713653693098,0.052272274873504276
12,1,64,0.0900269911847528,0.013508214349510342,5.551115123125783e-17,0.0584413542337011,0.04493313988419076
12,1,64,0.12530256617996177,0.011563803360683187,2.0816681711721685e-17,0.013372402806098492,0.0018085994454153048
12,1,64,0.11634668058389921,0.050449030461754196,1.3877787807814457e-17,0.17017180295600381,0.220620833417758
12,1,64,0.23101117163452026,0.02342280781478748,1.3877787807814457e-17,0.030809474227574227,0.007386666412786745
12,1,64,0.22011445061578838,0.04826054258449697,0.0,0.13830238011931364,0.09004183753481668
12,1,64,0.44708484173804186,0.10570332467599804,1.3877787807814457e-17,0.1186257175567272,0.012922392880729158
