alpha,label,protocol,model,n_train,n_seeds,is_reference,ceiling,label_variance,ceiling_best_linear,ceiling_state_channel,approximation_gap_exact_linear,r2_test_mean,r2_test_sd,r2_class_reference_mean,r2_class_reference_sd,r2_bayes_test_mean,r2_bayes_test_sd,r2_best_linear_test_mean,r2_best_linear_test_sd,protocol_gap_mean,protocol_gap_sd,approximation_gap_mean,approximation_gap_sd,estimation_gap_mean,estimation_gap_sd,protocol_gap_paired_mean,protocol_gap_paired_sd,approximation_gap_paired_mean,approximation_gap_paired_sd,ceiling_utilization_mean,ceiling_utilization_sd,absolute_gap_mean,absolute_gap_sd,protocol_share_of_residual_mean,protocol_share_of_residual_sd
0.0,mean,dispersed,ridge,20000,10,1,0.36242539370674215,0.09521352791540096,0.3624253937235382,0.36242539370674215,-1.6796064539192912e-11,0.36621459608779505,0.004943701414038179,0.36621459608779505,0.004943701414038179,0.36666221466775684,0.004965976000313716,0.3666622146679766,0.004965976000507382,0.6375746062932579,0.0,-0.003789202381052903,0.004943701414038179,0.0,0.0,0.6333377853322433,0.004965976000313716,0.00044761857996172827,0.00020391578100211017,1.0104551238595576,0.013640604383362799,-0.003789202381052903,0.004943701414038179,1.0060337178147443,0.007839569283133098
0.0,mean,same_time,gp,100,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.013558709111125033,0.059240132835575145,0.08471806013903113,0.003757614596423239,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.009010948141434572,0.003757614596423239,0.0711593510279061,0.060875327918651315,0.9092540339708618,0.003230928626138718,0.006027905890107032,0.003260339907391642,0.14465862127286414,0.6320362705461542,0.08017029916934068,0.059240132835575145,0.9214503295143244,0.0504727981151877
0.0,mean,same_time,gp,250,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.06294244419833021,0.01601704862177424,0.08471806013903113,0.003757614596423239,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.009010948141434572,0.003757614596423239,0.02177561594070092,0.015361145949126298,0.9092540339708618,0.003230928626138718,0.006027905890107032,0.003260339907391642,0.6715364362971522,0.1708867821778969,0.030786564082135492,0.01601704862177424,0.967400968436106,0.016608563828106996
0.0,mean,same_time,gp,500,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.06839463716727665,0.016819598373461916,0.08471806013903113,0.003757614596423239,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.009010948141434572,0.003757614596423239,0.016323422971754497,0.01609326441872368,0.9092540339708618,0.003230928626138718,0.006027905890107032,0.003260339907391642,0.7297061861853811,0.17944923009462088,0.02533437111318907,0.016819598373461916,0.9730838404707889,0.017120603619935098
0.0,mean,same_time,gp,1000,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.08200860565218557,0.0052169475621906035,0.08471806013903113,0.003757614596423239,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.009010948141434572,0.003757614596423239,0.002709454486845564,0.005970354860081885,0.9092540339708618,0.003230928626138718,0.006027905890107032,0.003260339907391642,0.8749543727891677,0.05565990356560597,0.011720402628280136,0.0052169475621906035,0.9872612515964396,0.0056102399182364525
0.0,mean,same_time,gp,2500,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.08333395415114528,0.005213395474427341,0.08471806013903113,0.003757614596423239,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.009010948141434572,0.003757614596423239,0.001384105987885853,0.0071649445214145985,0.9092540339708618,0.003230928626138718,0.006027905890107032,0.003260339907391642,0.8890945896043704,0.05562200614378931,0.010395054129320425,0.005213395474427341,0.9886885718507876,0.00559510813393221
0.0,mean,same_time,gp,5000,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.08352190332869809,0.00600694925082008,0.08471806013903113,0.003757614596423239,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.009010948141434572,0.003757614596423239,0.0011961568103330488,0.005165477525454858,0.9092540339708618,0.003230928626138718,0.006027905890107032,0.003260339907391642,0.8910998298282976,0.06408847549998033,0.010207104951767621,0.00600694925082008,0.9889006768514392,0.006440457291649963
0.0,mean,same_time,gp,20000,10,1,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.08471806013903113,0.003757614596423239,0.08471806013903113,0.003757614596423239,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.009010948141434572,0.003757614596423239,0.0,0.0,0.9092540339708618,0.003230928626138718,0.006027905890107032,0.003260339907391642,0.9038616933354179,0.04009019902546406,0.009010948141434572,0.003757614596423239,0.9901700201413842,0.004064383387103513
0.0,mean,same_time,mlp,100,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.066705325197003,0.021003083999760832,0.09013677540395101,0.003164210185249149,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0035922328765146893,0.0031642101852491487,0.023431450206948024,0.022226773742329328,0.9092540339708618,0.003230928626138718,0.0006091906251871504,0.0005199257287406066,0.7116828228609905,0.2240830708131811,0.027023683083462712,0.021003083999760832,0.9714772195494057,0.021349176981508785
0.0,mean,same_time,mlp,250,10,0,0.09372900828046571,0.09521352791540096,0.09372900828879718,0.09372900828046571,nan,0.07352458089047423,0.008119486063786357,0.09013677540395101,0.003164210185249149,0.09074596602913818,0.003230928626138718,0.09074596602892962,0.003230928626418512,0.9062709917195344,1.1702778228589004e-16,0.0035922328765146893,0.0031642101852491487,0.016612194513476786,0.007712556205978633,0.9092540339708618,0.003230928626138718,0.0006091906251871504,0.0005199257287406066,0.7844378409559858,0.08662724819930222,0.020204427389991474,0.008119486063786357,0.9782602016960645,0.008626907489409027
