repeat,fold,label_model,method,n_windows,width_minutes,total_minutes,n_train,n_test,ceiling_train,ceiling_test
3,3,indicator_linear,uniform,2,15.0,30.0,67,17,0.9255575631261107,0.8913515509025998
3,3,indicator_linear,random,2,15.0,30.0,67,17,0.9605675758436435,0.9355126930923161
3,3,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9641105782469671,0.9604827997002116
3,3,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.90713001013719,0.9097294279723421
3,3,indicator_linear,imse,2,15.0,30.0,67,17,0.9634666511264119,0.933970266149074
3,3,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9645215515595478,0.9208963548654302
3,3,indicator_linear,contiguous,4,15.0,60.0,67,17,0.8095246750446119,0.7069641617143739
3,3,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9900521353224389,0.9878946089730407
3,3,indicator_linear,uniform,4,15.0,60.0,67,17,0.9773288174112941,0.9718744656374053
3,3,indicator_linear,random,4,15.0,60.0,67,17,0.9774052605211088,0.9769873925905046
3,3,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9901927907795958,0.9893328201072673
3,3,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.9817432439893633,0.9920525822306605
3,3,indicator_linear,imse,4,15.0,60.0,67,17,0.9904706052243332,0.9809259821340242
3,3,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9909668361070236,0.9881523341780362
3,3,indicator_linear,contiguous,8,15.0,120.0,67,17,0.8650197344988438,0.8491432356701615
3,3,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9963079388944572,0.9997802614476113
3,3,indicator_linear,uniform,8,15.0,120.0,67,17,0.9947145079654718,0.988206730603295
3,3,indicator_linear,random,8,15.0,120.0,67,17,0.9944287079006738,0.9996081094719507
3,3,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9983444900977156,0.9982887739020551
3,3,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9936670769117539,0.9987725101992989
3,3,indicator_linear,imse,8,15.0,120.0,67,17,0.9959209943330294,0.9958309044194011
3,3,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9976405958333716,0.9988842890602493
3,3,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9642772167817983,0.9656130341304165
3,3,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9994946693772329,0.9999999474450882
3,3,indicator_linear,uniform,16,15.0,240.0,67,17,0.9993555649271147,0.9999999616721291
3,3,indicator_linear,random,16,15.0,240.0,67,17,0.9987925124946306,0.9999999698177813
3,3,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9998051075526657,0.9999999999933528
3,3,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.9991472616327471,0.999999978304832
3,3,indicator_linear,imse,16,15.0,240.0,67,17,0.9997360021655852,0.9999999783310878
3,3,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9998151455032526,0.9999999999985135
3,3,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9889682991938468,0.9999217902576396
3,3,indicator_linear,dispersed,32,15.0,480.0,67,17,0.999997553022649,1.0
3,3,indicator_linear,uniform,32,15.0,480.0,67,17,0.9999863424985814,1.0
3,3,indicator_linear,random,32,15.0,480.0,67,17,0.999943821427285,0.9999999999916437
3,3,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999823203195544,0.9999999999477327
3,3,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.999980712608625,0.9999999998176726
3,3,indicator_linear,imse,32,15.0,480.0,67,17,0.9999891032297462,0.9999999999978688
3,3,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999826388582778,0.999999999703629
3,4,indicator_linear,contiguous,1,15.0,15.0,68,16,0.7465641708670155,0.6399132607915219
3,4,indicator_linear,dispersed,1,15.0,15.0,68,16,0.7465641708670155,0.6399132607915219
3,4,indicator_linear,uniform,1,15.0,15.0,68,16,0.6404120089436753,0.712427523722299
3,4,indicator_linear,random,1,15.0,15.0,68,16,0.8982518597701863,0.4910324364723458
3,4,indicator_linear,label_aware,1,15.0,15.0,68,16,0.9030968720434294,0.5047389837051045
3,4,indicator_linear,mutual_information,1,15.0,15.0,68,16,0.6404120089436753,0.712427523722299
3,4,indicator_linear,imse,1,15.0,15.0,68,16,0.9030968720434294,0.5047389837051045
3,4,indicator_linear,kernel_quadrature,1,15.0,15.0,68,16,0.9030968720434294,0.5047389837051045
3,4,indicator_linear,contiguous,2,15.0,30.0,68,16,0.7557839189635117,0.640520590767365
3,4,indicator_linear,dispersed,2,15.0,30.0,68,16,0.9220102569518116,0.9755255298661264
3,4,indicator_linear,uniform,2,15.0,30.0,68,16,0.8983034068948117,0.8984799967581307
3,4,indicator_linear,random,2,15.0,30.0,68,16,0.9558065279201834,0.8529511877448674
3,4,indicator_linear,label_aware,2,15.0,30.0,68,16,0.9652951990688676,0.8317732824234201
3,4,indicator_linear,mutual_information,2,15.0,30.0,68,16,0.852632222540922,0.9298826854601889
3,4,indicator_linear,imse,2,15.0,30.0,68,16,0.9558065279201835,0.8529511877448672
3,4,indicator_linear,kernel_quadrature,2,15.0,30.0,68,16,0.9652951990688676,0.8317732824234201
3,4,indicator_linear,contiguous,4,15.0,60.0,68,16,0.7653070263903269,0.8521756084899365
3,4,indicator_linear,dispersed,4,15.0,60.0,68,16,0.9865015623898392,0.9883602556958175
3,4,indicator_linear,uniform,4,15.0,60.0,68,16,0.9682221369815723,0.9955559089382106
3,4,indicator_linear,random,4,15.0,60.0,68,16,0.9861881121340482,0.9825161451354268
3,4,indicator_linear,label_aware,4,15.0,60.0,68,16,0.9923974598619033,0.9784543955153381
3,4,indicator_linear,mutual_information,4,15.0,60.0,68,16,0.9787179585313973,0.9839179215410475
3,4,indicator_linear,imse,4,15.0,60.0,68,16,0.9903357359311175,0.9860558605845992
3,4,indicator_linear,kernel_quadrature,4,15.0,60.0,68,16,0.9892361841015717,0.9783828240368869
3,4,indicator_linear,contiguous,8,15.0,120.0,68,16,0.824023667299346,0.9914868734467324
3,4,indicator_linear,dispersed,8,15.0,120.0,68,16,0.9969158912721734,0.9962743544226232
3,4,indicator_linear,uniform,8,15.0,120.0,68,16,0.9918038688029072,0.9987001187470724
3,4,indicator_linear,random,8,15.0,120.0,68,16,0.9958091017994033,0.9946752157753179
3,4,indicator_linear,label_aware,8,15.0,120.0,68,16,0.9980798379403989,0.9977678963659423
3,4,indicator_linear,mutual_information,8,15.0,120.0,68,16,0.9933770166159648,0.9930942847848208
3,4,indicator_linear,imse,8,15.0,120.0,68,16,0.997514298475512,0.9974953680845782
3,4,indicator_linear,kernel_quadrature,8,15.0,120.0,68,16,0.9976816853680671,0.9977024525091419
3,4,indicator_linear,contiguous,16,15.0,240.0,68,16,0.9260922311248813,0.9939814418656522
3,4,indicator_linear,dispersed,16,15.0,240.0,68,16,0.9994697359835346,0.9999999998724208
3,4,indicator_linear,uniform,16,15.0,240.0,68,16,0.9992147047735442,0.9999958105801836
3,4,indicator_linear,random,16,15.0,240.0,68,16,0.9991302629747602,0.9999703035439742
3,4,indicator_linear,label_aware,16,15.0,240.0,68,16,0.9997340026879545,0.9999999998512533
3,4,indicator_linear,mutual_information,16,15.0,240.0,68,16,0.9985823797384723,0.9999990889576864
3,4,indicator_linear,imse,16,15.0,240.0,68,16,0.9996977310193653,1.0
3,4,indicator_linear,kernel_quadrature,16,15.0,240.0,68,16,0.9998398258885384,0.9999999998289322
3,4,indicator_linear,contiguous,32,15.0,480.0,68,16,0.9891669899510488,0.9939814418656368
3,4,indicator_linear,dispersed,32,15.0,480.0,68,16,0.9999880979835901,0.999999999622717
3,4,indicator_linear,uniform,32,15.0,480.0,68,16,0.9999420597506823,0.9999999999135287
3,4,indicator_linear,random,32,15.0,480.0,68,16,0.9999470890742319,0.9999999998093207
3,4,indicator_linear,label_aware,32,15.0,480.0,68,16,0.999989927110044,0.9999999998044118
3,4,indicator_linear,mutual_information,32,15.0,480.0,68,16,0.999981394926897,0.9999999998149065
3,4,indicator_linear,imse,32,15.0,480.0,68,16,0.9999929952597515,0.9999999998220236
3,4,indicator_linear,kernel_quadrature,32,15.0,480.0,68,16,0.9999935333088492,0.9999999997653427
4,0,indicator_linear,contiguous,1,15.0,15.0,67,17,0.6801914627320288,0.8894160357540167
4,0,indicator_linear,dispersed,1,15.0,15.0,67,17,0.6801914627320288,0.8894160357540167
4,0,indicator_linear,uniform,1,15.0,15.0,67,17,0.7308030888770857,0.401035601630687
4,0,indicator_linear,random,1,15.0,15.0,67,17,0.8688268370396525,0.8899733091273595
4,0,indicator_linear,label_aware,1,15.0,15.0,67,17,0.8992778839213492,0.6800189653354521
4,0,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.7308030888770857,0.401035601630687
4,0,indicator_linear,imse,1,15.0,15.0,67,17,0.8992778839213492,0.6800189653354521
4,0,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.8992778839213492,0.6800189653354521
4,0,indicator_linear,contiguous,2,15.0,30.0,67,17,0.6947260640626243,0.8901686852410332
4,0,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9216714216913663,0.972901463926356
4,0,indicator_linear,uniform,2,15.0,30.0,67,17,0.9054855777699445,0.8761911143079327
4,0,indicator_linear,random,2,15.0,30.0,67,17,0.9474240408597348,0.970447003165862
4,0,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9558651832205176,0.9675660415713038
4,0,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8748378621456409,0.8722227162195304
4,0,indicator_linear,imse,2,15.0,30.0,67,17,0.9526492800947731,0.9573572569916167
4,0,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9558651832205176,0.9675660415713038
4,0,indicator_linear,contiguous,4,15.0,60.0,67,17,0.7175292551836736,0.9381376580817158
4,0,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9860258394110016,0.9919208635882667
4,0,indicator_linear,uniform,4,15.0,60.0,67,17,0.9733449892824856,0.9890525237116279
4,0,indicator_linear,random,4,15.0,60.0,67,17,0.9832326601310873,0.9961432920781568
4,0,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9913875364609417,0.9740023350173054
4,0,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.980596965822379,0.9838670020127647
4,0,indicator_linear,imse,4,15.0,60.0,67,17,0.9837937610943168,0.9863405652196711
4,0,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9914862591129928,0.9739888335152063
4,0,indicator_linear,contiguous,8,15.0,120.0,67,17,0.8202582941172706,0.9557937089919262
4,0,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9965982419837224,0.9999038390079089
4,0,indicator_linear,uniform,8,15.0,120.0,67,17,0.9913749880033091,0.9980109105423791
4,0,indicator_linear,random,8,15.0,120.0,67,17,0.9926137884542879,0.9996692201450963
4,0,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9980339916581435,0.9986889810862638
4,0,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9924232236908982,0.999992006628827
4,0,indicator_linear,imse,8,15.0,120.0,67,17,0.9961983342791138,0.997060577592876
4,0,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9974362053425201,0.9999358791922904
4,0,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9232674519534919,0.955793711488077
4,0,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9993734415650288,0.9999592849659479
4,0,indicator_linear,uniform,16,15.0,240.0,67,17,0.9995799729755108,0.9999998791773143
4,0,indicator_linear,random,16,15.0,240.0,67,17,0.9991210428507248,0.9999459799757111
4,0,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9997346890869965,0.9999366214593585
4,0,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.998242456888766,0.999999874970143
4,0,indicator_linear,imse,16,15.0,240.0,67,17,0.9994404686399261,0.9999366240595042
4,0,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9997197178005064,0.9999432709405782
4,0,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9895663675732448,0.9999452359724588
4,0,indicator_linear,dispersed,32,15.0,480.0,67,17,0.999987023489475,0.9999999988301872
4,0,indicator_linear,uniform,32,15.0,480.0,67,17,0.99995345968055,0.9999999999464787
4,0,indicator_linear,random,32,15.0,480.0,67,17,0.9999081468647342,0.9999999984518861
4,0,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999737624336169,0.9999594963457167
4,0,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.9999623061964625,1.0
4,0,indicator_linear,imse,32,15.0,480.0,67,17,0.9999813325373322,0.999999994116962
4,0,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999821216821975,0.9999999998558389
4,1,indicator_linear,contiguous,1,15.0,15.0,67,17,0.8411242223671163,0.4035284536888523
4,1,indicator_linear,dispersed,1,15.0,15.0,67,17,0.8411242223671163,0.4035284536888523
4,1,indicator_linear,uniform,1,15.0,15.0,67,17,0.6544258935315931,0.6278182988811678
4,1,indicator_linear,random,1,15.0,15.0,67,17,0.9028478766838012,0.7625928514345675
4,1,indicator_linear,label_aware,1,15.0,15.0,67,17,0.9187483573428453,0.4947817523600686
4,1,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.6544258935315931,0.6278182988811678
4,1,indicator_linear,imse,1,15.0,15.0,67,17,0.9187483573428453,0.4947817523600686
4,1,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.9187483573428453,0.4947817523600686
4,1,indicator_linear,contiguous,2,15.0,30.0,67,17,0.8427172070183591,0.45411842169129973
4,1,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9431901017387277,0.9639855075744608
4,1,indicator_linear,uniform,2,15.0,30.0,67,17,0.8864983612358377,0.9567878274783377
4,1,indicator_linear,random,2,15.0,30.0,67,17,0.9577598184833612,0.9323404152217817
4,1,indicator_linear,label_aware,2,15.0,30.0,67,17,0.966545304122016,0.939971840152876
4,1,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8599160068262208,0.9567640913523278
4,1,indicator_linear,imse,2,15.0,30.0,67,17,0.9564940250415256,0.9400906833174817
4,1,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.966545304122016,0.939971840152876
4,1,indicator_linear,contiguous,4,15.0,60.0,67,17,0.8749936673713878,0.7901023680667157
4,1,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9877195575739806,0.988487834154779
4,1,indicator_linear,uniform,4,15.0,60.0,67,17,0.9771803376439859,0.9700684583071941
4,1,indicator_linear,random,4,15.0,60.0,67,17,0.9830411692956001,0.990158366379471
4,1,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9922343727819692,0.9917465009375512
4,1,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.9675815840921186,0.9853278589898982
4,1,indicator_linear,imse,4,15.0,60.0,67,17,0.989974813578756,0.9894325576643446
4,1,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9922343727819692,0.9917465009375512
4,1,indicator_linear,contiguous,8,15.0,120.0,67,17,0.9372534793489737,0.9547675795362316
4,1,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9973532838103464,0.996642468182534
4,1,indicator_linear,uniform,8,15.0,120.0,67,17,0.9925519091439017,0.997594523412253
4,1,indicator_linear,random,8,15.0,120.0,67,17,0.9937710040816976,0.9992373710546528
4,1,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9981880495679586,0.9992193297245647
4,1,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9921093905688775,0.9976709351465299
4,1,indicator_linear,imse,8,15.0,120.0,67,17,0.996942133281156,0.9948869056676383
4,1,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9981876541325768,0.9968728154004531
4,1,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9660052165436432,0.9836602092276289
4,1,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9994954005033938,0.9999933590436643
4,1,indicator_linear,uniform,16,15.0,240.0,67,17,0.9992165387974241,0.9999346432802274
4,1,indicator_linear,random,16,15.0,240.0,67,17,0.9994034388504525,0.9999347726685535
4,1,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9997026297065872,0.999998859194308
4,1,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.9988420783403367,0.9999333831168242
4,1,indicator_linear,imse,16,15.0,240.0,67,17,0.9994481481923777,0.9995176621598949
4,1,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9997069284003803,0.9999833170569161
4,1,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9944992729466294,0.9887747778447262
4,1,indicator_linear,dispersed,32,15.0,480.0,67,17,0.9999858303659563,0.9999999997808453
4,1,indicator_linear,uniform,32,15.0,480.0,67,17,0.9999020559030971,0.9999999117553483
4,1,indicator_linear,random,32,15.0,480.0,67,17,0.9999502070806833,0.9999999027649149
4,1,indicator_linear,label_aware,32,15.0,480.0,67,17,0.999996012449718,0.99999990967233
4,1,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.9999878782715959,0.9999999106864472
4,1,indicator_linear,imse,32,15.0,480.0,67,17,0.9999944284950562,0.9999998896065342
4,1,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999886596202084,0.9999999096716542
4,2,indicator_linear,contiguous,1,15.0,15.0,67,17,0.7233773654994203,0.6986717297147974
4,2,indicator_linear,dispersed,1,15.0,15.0,67,17,0.7233773654994203,0.6986717297147974
4,2,indicator_linear,uniform,1,15.0,15.0,67,17,0.6588736255241956,0.5479150471769202
4,2,indicator_linear,random,1,15.0,15.0,67,17,0.872558176177684,0.8913327989121527
4,2,indicator_linear,label_aware,1,15.0,15.0,67,17,0.872558176177684,0.8913327989121527
4,2,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.6588736255241956,0.5479150471769202
4,2,indicator_linear,imse,1,15.0,15.0,67,17,0.872558176177684,0.8913327989121527
4,2,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.872558176177684,0.8913327989121527
4,2,indicator_linear,contiguous,2,15.0,30.0,67,17,0.729124707533703,0.7221382454984849
4,2,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9279194539441756,0.9498203726039213
4,2,indicator_linear,uniform,2,15.0,30.0,67,17,0.896927386202311,0.8718896608622729
4,2,indicator_linear,random,2,15.0,30.0,67,17,0.9564161939342031,0.9537641711003118
4,2,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9623245235851737,0.9313159523295997
4,2,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8557066848313839,0.9120947691255348
4,2,indicator_linear,imse,2,15.0,30.0,67,17,0.9509082690319454,0.9487655750174817
4,2,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9623245235851737,0.9313159523295997
4,2,indicator_linear,contiguous,4,15.0,60.0,67,17,0.7557068899884671,0.8850304724537448
4,2,indicator_linear,dispersed,4,15.0,60.0,67,17,0.987473991113405,0.9838789171252519
4,2,indicator_linear,uniform,4,15.0,60.0,67,17,0.9732520860128077,0.9808790306549744
4,2,indicator_linear,random,4,15.0,60.0,67,17,0.9808346554366166,0.9752220683333158
4,2,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9897878328210848,0.9962444727106974
4,2,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.9753243032463206,0.9854889050934348
4,2,indicator_linear,imse,4,15.0,60.0,67,17,0.9872317097552431,0.9839393838881713
4,2,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.9896974458103888,0.9972283769008405
4,2,indicator_linear,contiguous,8,15.0,120.0,67,17,0.8130510081401389,0.9585384987192673
4,2,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9957701867283627,0.9999400901831087
4,2,indicator_linear,uniform,8,15.0,120.0,67,17,0.9948841151915293,0.9897567911260542
4,2,indicator_linear,random,8,15.0,120.0,67,17,0.9940916144967155,0.99821622967273
4,2,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9975935129139997,0.9992872370055316
4,2,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9893734475672267,0.9997290039004694
4,2,indicator_linear,imse,8,15.0,120.0,67,17,0.9949624471499284,0.9997864150933038
4,2,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9970006146901067,0.9998326642525304
4,2,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9272166580841831,0.9624146840298488
4,2,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9994624176735182,0.9999999992842774
4,2,indicator_linear,uniform,16,15.0,240.0,67,17,0.999160665862168,0.9999999634456184
4,2,indicator_linear,random,16,15.0,240.0,67,17,0.9985131514031844,0.9999999634746353
4,2,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9997821665456511,0.9999999634665071
4,2,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.9991593203023738,0.9999999634626342
4,2,indicator_linear,imse,16,15.0,240.0,67,17,0.9996745922672206,1.0
4,2,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9996775893170438,0.999999963467239
4,2,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9879807363238221,0.9999999634665927
4,2,indicator_linear,dispersed,32,15.0,480.0,67,17,0.9999863992472732,0.9999999992631554
4,2,indicator_linear,uniform,32,15.0,480.0,67,17,0.9999762266314469,0.9999999999197355
4,2,indicator_linear,random,32,15.0,480.0,67,17,0.9999681243276802,0.999999963587515
4,2,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999950304089178,0.9999999992639506
4,2,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.9999891981961282,0.9999999635801357
4,2,indicator_linear,imse,32,15.0,480.0,67,17,0.9999921154761977,0.9999999999643411
4,2,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999864788166382,0.9999999992547269
4,3,indicator_linear,contiguous,1,15.0,15.0,67,17,0.6976537050862857,0.8096591781917525
4,3,indicator_linear,dispersed,1,15.0,15.0,67,17,0.6976537050862857,0.8096591781917525
4,3,indicator_linear,uniform,1,15.0,15.0,67,17,0.6364077831764314,0.7043482862390872
4,3,indicator_linear,random,1,15.0,15.0,67,17,0.8616917285073817,0.8116556735401972
4,3,indicator_linear,label_aware,1,15.0,15.0,67,17,0.8852623049171353,0.8624195723503674
4,3,indicator_linear,mutual_information,1,15.0,15.0,67,17,0.6364077831764314,0.7043482862390872
4,3,indicator_linear,imse,1,15.0,15.0,67,17,0.8852623049171353,0.8624195723503674
4,3,indicator_linear,kernel_quadrature,1,15.0,15.0,67,17,0.8852623049171353,0.8624195723503674
4,3,indicator_linear,contiguous,2,15.0,30.0,67,17,0.7062140141387977,0.8108336106354425
4,3,indicator_linear,dispersed,2,15.0,30.0,67,17,0.9230356884719048,0.955448362304283
4,3,indicator_linear,uniform,2,15.0,30.0,67,17,0.8958569082198824,0.9307674849922576
4,3,indicator_linear,random,2,15.0,30.0,67,17,0.9520892271237263,0.9473787770782194
4,3,indicator_linear,label_aware,2,15.0,30.0,67,17,0.9561712980392232,0.9678123225094698
4,3,indicator_linear,mutual_information,2,15.0,30.0,67,17,0.8848738170962206,0.8266069680654262
4,3,indicator_linear,imse,2,15.0,30.0,67,17,0.9511106004827281,0.9058980725357437
4,3,indicator_linear,kernel_quadrature,2,15.0,30.0,67,17,0.9521966053478317,0.981468575836437
4,3,indicator_linear,contiguous,4,15.0,60.0,67,17,0.7438629719059818,0.8113356690653215
4,3,indicator_linear,dispersed,4,15.0,60.0,67,17,0.9870747809620279,0.9937682140968079
4,3,indicator_linear,uniform,4,15.0,60.0,67,17,0.9677221249766831,0.9946289056188332
4,3,indicator_linear,random,4,15.0,60.0,67,17,0.9830843385597354,0.9957510636374621
4,3,indicator_linear,label_aware,4,15.0,60.0,67,17,0.9923205900333661,0.9879546078985604
4,3,indicator_linear,mutual_information,4,15.0,60.0,67,17,0.9814619352711859,0.9712674842482993
4,3,indicator_linear,imse,4,15.0,60.0,67,17,0.9880723325800035,0.9953522661454633
4,3,indicator_linear,kernel_quadrature,4,15.0,60.0,67,17,0.98901940985698,0.9952377815066186
4,3,indicator_linear,contiguous,8,15.0,120.0,67,17,0.8167706209216234,0.8903998436936915
4,3,indicator_linear,dispersed,8,15.0,120.0,67,17,0.9960531547088608,0.9995143383373968
4,3,indicator_linear,uniform,8,15.0,120.0,67,17,0.9922301705483352,0.9972513016218446
4,3,indicator_linear,random,8,15.0,120.0,67,17,0.9948202056807489,0.9996788860079848
4,3,indicator_linear,label_aware,8,15.0,120.0,67,17,0.9985581958905958,0.999518955470953
4,3,indicator_linear,mutual_information,8,15.0,120.0,67,17,0.9927362478033139,0.9896524869756469
4,3,indicator_linear,imse,8,15.0,120.0,67,17,0.9976325929447486,0.9969315180089258
4,3,indicator_linear,kernel_quadrature,8,15.0,120.0,67,17,0.9967035849600786,0.9999414309363182
4,3,indicator_linear,contiguous,16,15.0,240.0,67,17,0.9305275841589371,0.9962532798130429
4,3,indicator_linear,dispersed,16,15.0,240.0,67,17,0.9994812339551578,0.9999998726987507
4,3,indicator_linear,uniform,16,15.0,240.0,67,17,0.9991404785617932,0.9999999804798586
4,3,indicator_linear,random,16,15.0,240.0,67,17,0.9990851430068951,0.9999999814846523
4,3,indicator_linear,label_aware,16,15.0,240.0,67,17,0.9997505240201849,0.9999999999487983
4,3,indicator_linear,mutual_information,16,15.0,240.0,67,17,0.998682698353023,0.9999999992971774
4,3,indicator_linear,imse,16,15.0,240.0,67,17,0.9995932716826448,0.9999999996998343
4,3,indicator_linear,kernel_quadrature,16,15.0,240.0,67,17,0.9997397652648972,0.9999999811314753
4,3,indicator_linear,contiguous,32,15.0,480.0,67,17,0.9857944782989148,0.9974978709843173
4,3,indicator_linear,dispersed,32,15.0,480.0,67,17,0.9999953747762815,1.0
4,3,indicator_linear,uniform,32,15.0,480.0,67,17,0.9999679515638512,0.9999999996971797
4,3,indicator_linear,random,32,15.0,480.0,67,17,0.9999756458676533,0.999999999763642
4,3,indicator_linear,label_aware,32,15.0,480.0,67,17,0.9999833410315134,0.9999999997419469
4,3,indicator_linear,mutual_information,32,15.0,480.0,67,17,0.9999763593882987,1.0
4,3,indicator_linear,imse,32,15.0,480.0,67,17,0.9999856474686625,1.0
4,3,indicator_linear,kernel_quadrature,32,15.0,480.0,67,17,0.9999930391534597,0.9999999997730067
4,4,indicator_linear,contiguous,1,15.0,15.0,68,16,0.6806720188046635,0.9828082887792717
4,4,indicator_linear,dispersed,1,15.0,15.0,68,16,0.6806720188046635,0.9828082887792717
4,4,indicator_linear,uniform,1,15.0,15.0,68,16,0.5931298112655494,0.9820640602544018
4,4,indicator_linear,random,1,15.0,15.0,68,16,0.9169178252161158,0.6611651841466635
4,4,indicator_linear,label_aware,1,15.0,15.0,68,16,0.9169178252161158,0.6611651841466635
4,4,indicator_linear,mutual_information,1,15.0,15.0,68,16,0.5931298112655494,0.9820640602544018
4,4,indicator_linear,imse,1,15.0,15.0,68,16,0.9169178252161158,0.6611651841466635
4,4,indicator_linear,kernel_quadrature,1,15.0,15.0,68,16,0.9169178252161158,0.6611651841466635
4,4,indicator_linear,contiguous,2,15.0,30.0,68,16,0.6858054424957661,0.9829028932559615
4,4,indicator_linear,dispersed,2,15.0,30.0,68,16,0.9393606559001583,0.9246104833948307
4,4,indicator_linear,uniform,2,15.0,30.0,68,16,0.9046476851295856,0.9887802101347046
4,4,indicator_linear,random,2,15.0,30.0,68,16,0.9614031210459705,0.9351187172722916
4,4,indicator_linear,label_aware,2,15.0,30.0,68,16,0.9724884009029149,0.9370670934410511
4,4,indicator_linear,mutual_information,2,15.0,30.0,68,16,0.8483303943808649,0.9827349681004248
4,4,indicator_linear,imse,2,15.0,30.0,68,16,0.9592526311017088,0.932158026732955
